train_input_1,train_output_1
[-77 979 -539 -330 33 -334 -615 -601 -519 -467 -161 -285 -171 -671 59 955 512 -140 -685 515 -943 -179 -621 -721 815 -437 -381 -869 -565 233 -987 113 303 849 977 -121 -37 493 -763 249 -605 -221 688 825 659 451 -143 3 -671],44
[514 -842 -454 -518 238 654 692 853 -552 14 -64 -838 894 -450 622 -90 -320 744 -470 -374 406],1
[111 -561 895 576 -986 -351 -601 438 971 -832 -884 -627 391 -804 20 323 -195 -560 -728 -573 -962 414 -459 -942 992 -367 826],13
[953 -816 561 658 36 345 -734 -381 374],4
[-958 394 -794 -256 -836 -482 -140 908 -354 938 -158 -634 -440 -458 822 -628 -960 -734 -166 354 230 -908 -648 -816 686],0
[528 564 -322 -278 -24 816 -146 641 124 968 858 366 600 -108 -286 -488 440 -162 560],1
[-117 -520 676 -104 -378 -257 -801 -857 879],5
[408 -2 336 -254 526 822 288 -836 -735 -886 -352 26 780 -510 -96 686 177 430 670 337 -598 822 414 -712 -428 40 -269 -392 -798 698 -1000 -648 137 -530 972 292 422 378 10 -344 392 -662 -268 -463 198],6
[154 -168 -751 -849 -449 654 446 -853 916 420 820 -366 692 298 -484 200 -871 -621 278 -488 10 -512 804 -286 620 30 242 -934 -624 -336 -758 187 466 760 -534 17 -298],8
[-796 961 -99 -655 -528 -675 -223 139 735 -819 755 -819 183 263 609 -77 -387 15 71 245 -79 299 587 -371 -49 571 -639 -281 -691 823 -944 330 39 -341 723 521 -545 -543 993],35
[-885 148 -334 -184 -196 -380 -348 624 674 340 211 -768 -722 424 -910 767 -166 -455 -526 232 -832 58 -209 648 -404 102 940 150 -159 370 470 6 863],7
[-10 -242 -880 -135 385 19 -917],4
[-912 -550 -154 -980 -876 796 876 -8 -264 -244 866 -126 954 -372 248 105 848 -504 816 -568 970 -138 -528 414 -144 426 -406 746],1
[-901 976 -354 -400 -997 -189 405 -520 -596 -229 -37 843 -783 -740 629 -312 -414 -800 93 600 378 762 794 317 195 344 86 276 792 815 431 419 742 -566 -147 -514 4 -91 -986 -183 444 -556 -465],19
[352 803 -357 33 639 -549 -573 -427 -901 -723 -983 551 -783],12
[-960 820 -612 679],1
[-604 -24 581 678 -532 -564 486 -48 258 -253 -594 -234 614 805],3
[-353 -444 -58 -233 133 -279 784 74 -528 -565 -123 149 901 -255 -663 -247 -349 -537 455 -149 -150 -109 197 283 -697 487 -311 -615 -823 588 -373 -131 -841 -213 -480 -371 -752 -302 -967 999 -663 833 203 216 -251 625],35
[210 318 844 490 -866 -400 139 918 699 600 -770 942 -744 124 118 464 448 317 66 -702 748 660 -566 14 664 704 -492 830 -992],3
[327 -648 846 400 26 989 388 -321 607 -674 -453 -467 623 -308 -83 478 -139 -160 699 -219 56 -846 -961 -292 -623 -956 317 712 318 -932 -568 -398 176 -426 -382 -918 -575 -68 887 921 -648 430 760 662 957 -382 145 246],19
[253 -198 -680 366 33 -96 -367 -150 -407],4
[66 430 -642 -579 281 -923 146 -725 435 658 -375 557 -316 295 677 -663 973 480 247 -951 -451 772 12 877 288 -468 724 -690 -534 -204 -497 -737 -26 154 -112 456 -240 562 -164 387 -381 300 -332 -668],19
[941 80 69 495 -891 -658 -800 880 -576 579 -203 410 -5 826 -176 369 468 592],8
[407 -767 729 -795 -21 -167 41 -189 189 1 -787 909 679 -753 -829 289 -281 -147 -819 -659 469 -869 419 -797 243 -551 -943 -699 515 229 -615 -483],32
[79 565 -538 -165 -512 683 -749 -434 743 921 -310 735 -410 596 -875],9
[864 975 -78 502 -48 -93 975 601 668 593 -701 -710 626 -391 728 385 -782 -391 226 -765 688 603 -638 23 -385 -728 -330 477 672 483 391 -348 692 792 -68 -898 -687 913 -593 21 -790 -394 553 -65 872],22
[903 685 722 957 -638 244 86 -877 633 -522 202 -521 650 -470 -647 -494 -834 675 138 -784 -525 274 -644 47 283 -352 -557 -730 511 59 307 863],16
[-445 231 473 -897 831 657 265 735 115 351 -261 737 404 -439 -73 -55 933 -697 -231 -177 -455 253],21
[269 -569 147 183 386 -437 385],6
[-10 -68 -324 -326 112 -436 -446 670 -400 -444 183 12 484 -970 474 -770 -110 348 -550 502 492 -332 496 970 286 -64 -503],2
[-359 -944 400 -94 -798 664 691 460 -162 -498 566 209 -742 -146 399 -683],5
[398 900 -960 854 68 -976 -852 -114 -962 -755 -966],1
[382 430 -588 478 902 -610 -749 380 556 -500 -918 -749 622 238 284 414 424 -175 -21 -646 760 781 357 306 -134 424 -566 478 -284 -560 718 248 931 18 757],8
[-434 -220 -414 720 21 376 963 -775 914 -605 -922 411 492 -454 -972 556 -932 -110 -222 302 967 -728 -302 -303 657 725 -449 696],10
[-914 910 -974 406 -534 84 -900 452 -772 95 600 278 612 -80 86 635 880 -753 -369 504 620 -735 186 -849 1000 226 702 55 82 -265],8
[854 95 -42 -672 848 190 -190 497 650 -281 570 -53 -782 86 -122 -396 -28 -709 336 -784 -255],6
[698 919 -337 -14 995 -689 -60 -140 842 -477 245 642 53 999 -604 -458 628 653 204 711 -648 -315 -392 -850 127 28 339 159],14
[-636 -296 507 124 -930 -304 796 369 -48 -48 -931 590 324 271 -390 192 16 -242 368 764 470 -920 878 -322 -178 -342 -462],4
[103 748 494 -435 -167 -470 -361 732 432 712 -95 933 452 918 366 34 -253 -611 -349 -407 -979 471 37 -707 -768 970 -244 422 534 -766 -980 -433 437 -574 600 -550 -922 -496 -233 -584 294 92 -930 275 -712 -852 605 850 635 407],21
[780],0
[-917 529 -969 774 948 864 361 807 543 354 996 413 401 861 821 -248 417 19 -21 -935 969 -836 -763 254 838 -541 -870],17
[-168 -338 778 -175 -701 570 -360 -902 -134 464 537 -119 551 349 -966 568 -345 -749 457 295 -518 691 -903 -937 990 -520 486 318 672 -909 740 257 -300 -252 451 711 402 -123 801 58 89 906 -112 -742 128 684 689],21
[672 651 824 -193 -250 989 244 901 -868 -315 994 850 -993 -317 -127 626 863 615 245 375 -675 -307 -547 -296 671 -996],16
[-295 -417 -793 -129 905],5
[444 34 946 -190 -732 846 -348 -512 484 508 -946],0
[-936 -753 -773 441 -715 -468 -346 479 967 912 -47 -483 -918 -595 -114 -515 -652 269 510 496 -416 790 -266 280 -811 -648 -284 -39 -881 -120 988 -402 -628 -183 116 -534 676 -771 955 -875 230 -861 -923 548 -529 -355 474 -786 -11 -543],24
[184 436 204 -656 156 -726 854 183 -478 -459 -525 792 -787 609 -358 84 -363 -645 -96 -954 -404 752 -501 -739 114 -710 -638 -220 898 714 940 114 -810 226 -588 -272 -676 108 -48],9
[-634 -943 37 -801 965 -457 349 -723 901 581 -48 -159 -839 399 -645 -865 537 831 557 975 450 -794 -819 -725],20
[-266 -874 826 774 -638 -480 -372 -141 940 177 896 326],2
[-600 -582 926 198 -936 180 696 338 -442 -704 -144 -117 24 336 -46 -484 -670 660 738 -190 311 -55 26 910 -840 -186 920],3
[-541 606 -103 696 91 465 918 294 20 839],5
[117 -440 867 -931 -183 670 -940 867 -776 213 -616 911 -407 -448 -778 -150 -720 -753 188 -516 192 255 600],10
[-601 627 309 993 -252 -174 -931 871 467 742 791 -239 931 613 -385 177 215 -364 261 335 818 -822 -192 -152],16
[-785 -83 -107 -505 -289 -761],6
[933 85 466 -559 -963 582 301 476 217],6
[-548 986 870 397 -348 -818 -812 234 -542 -17 230 714 -926 -328 222 -914 610 -382 -428 -524 878 557 572 938 548],3
[374 -912 804 362 388 516 183 -938 69 749 177 375 -414 -108 -932 -711 -948 693 -676 294 -522],7
[-635 -697 201 365 357 -977 -571 171 393 -959 -309 -373 -973 -619 -997 121 323 -801 -538 62 717],19
[538 231 841],2
[-628 636 -674 0 -392 -448 54 -326 -70 548 -80 548 490 868 -898 630 -380 854 250 206 220 258 -286 170 950 746 -470 -941 964 -306],1
[-381 -121 -196],2
[-665 -399 -333 -533 305 -795 -329 -467 -445 -821 827 603 -557 -163 -809 921 -963 827 -721 -131 301 -475 201 429 231 667 -194 98 21 509 603 977 379 841],32
[931 -329 213 -936 517 917 985 792 -301 563 -785 809 -439 -617 767 -921 -423],15
[-336 -516 -255 307 -298 -950 173 -36 677 -65 297 873 -865 352 -565 -779 -518 658 -344 948 361 222],11
[-254 623 124 246 -492 170 -662 146 -120],1
[-75],1
[920 -262 -779 551 -517 131 -497 8 -82 662 763 811 -591 -863 792 753 911 496 -619 284 -822 389 576 903 -403 750 -503 -976 541 -472 315 959 -663 -960 -119],21
[29 963 999 -594 663 -727 17 617 -690 -547],8
[120 921 -421 511 -632 -318 933 695 -249 662 535 819 -699 770 -153 193 5 -381 539 789 -755 865 -325 -133 -773 857 -447 -419 589 -38 391 -87 -939 -945 239 -133 775 -55 235 -975 583],35
[233 -721 607 699 -895 666 627 453 491 668 -87 189 -651 -971 659 211],14
[470],0
[-903 -969 340 494 -245 819 -223 -688 623 -355 -466 223 793 707 963 -157 -351 -403 -371 895 -279 -469 -559 375 -841 -137 -321 -975 -917 -359 419 -259 957 -57 257 -957 194 819 -421 -887 -193 -493 351],38
[862 -949 992],1
[-158 482 -573 -860 -492 -878 673 148 54 -100 974 -190 498 384 -915 -825 228 562],4
[-770 771 -556 164 -858 -506 -446 612 -608 812 280 -754 782 -984 -225 176 10 997],3
[-521 -88],1
[99 332 816 56 897 532 -668 -972 -982 -768 -482 -289 -552 -238 157 -698 -992 309 -683 96 -798 -782 -91 -722 -139 684 -331 -324 330 632 501 -292 -398 -236 -200],10
[600 638 230 -622 -210 762 756 392 -416 906 78 266 170 182],0
[-824 -731 -580 -907 787 123 -511 -822 -756 -433 857 887 -997 218],9
[192 -868 -105 -215 512 -944 -699 -223 -112 -593 13 813 -746 364 -243 -301 37 -619 683 -420],12
[724 956 -409 -189 970 -930 324 306 767 -6 -296 276],3
[-25 -281 -674 662 202 -56 -766 790 901 208 543 670 600 312 -192 354 -597 806 -138 457 -544 -970 -670 -213 97 -635 -668 -190 19 -958 499 -127 -790 -56 407 664 645],14
[-554 101 -635 -993 -795 711 -467 308 101 221 601 325 -904 -305 864 551 487 -809 673 -724 -796 -477 657 -613 998 533 -775 -791 -941 527 -485 -75 -339 859 -937 -202 -561 -388 -554 624 -531 849 -689 -687 -71 -7 -621 179 -13 -587],39
[750 280 794 -610 550 -62 -852 748 -332 860 890 -558 -154 -486 680 656 875 -884 428 868 768 788 140 396 -946 142 651 -178 -312 -780 48 800 -262 568 -256 -844 836 626 886 -580 -240],2
[211 -295 379 558 -553 767 -185 179 -821 -971 -953 999 -843 -47 801 117 369 -931 539 -123 357 235 -815 55 383 651 -343 255 -899 -931 -621 899 -33 -751 -155 -497 79 -747 131 541],39
[-700 261 -409 642 157 261 131 689 398 744 -277 292 -944 754 102 698 -437 920 926 -545 217 453 -115 -338 418],12
[368 379 13 -722 -133 535 635 773 -433 -779 -253 -525 61 -957 -749 19 977 763 -63 -593 -423 751 -477 -857 37 -778 955 -867 -291 -607 332 -727 285 346 -929 407 439 651 809 431],35
[-269 -59 342 153 -15 -680 2 795 729 -592 -767 266 754 397 331 575 215 -569 -159 941 -428 -536 -11 -237 449 778 653 919 -10 531 651 439 179 401 -343 -108 591 72 520],26
[407 -451 -39 986 -497 365 -803 973 941 695 -295 -893 -547 -600 -675 803 -883 191 599 -523 105 689 -815 -647 495 445 -510 -565 73 -859 259 561 -19],30
[449 -945 511 -652 869 -312 -840 -944 268 148 -326 -974 393 693 -225 486 -663 -521 -934 349 788 -118 13 703 947 65 355 906 16 -51 503 228 866 940 575 875 -279 677 -622],21
[585 -637 -479 25 -63 467 493 -480 401 -361 -615 285 841 601 -359 -751 821 459 169 -819 545],20
[668 751 -402 -464 920 -651 -162 514 578 914 814 207 -828 -642 -965 356 -580 630 590 850 112 889 134 256 -894 -5 -314 572],6
[959 -445 750 -885 -855 -970 -547 -319 -71 -508 139 435 -21 -816 98 47 325 579 -775 -15 -127 -770 479 -53 -23 -646 -402 495 307 -613 373 723 317 797 983 -343 875 -317 301],31
[-578 738 882 686 -184 22 6 -526],0
[724 261 802 -126 357 789 -987 -50 535 244 -517 -877 687 -969 -230 -515 535 -256 615 -199 -501 -831],15
[729 -839 -445 843 -317 403 797 -537 -627 405 -871 -700 469 -521 201 640 953],15
[-650 563 981],2
[-352 -898 -343 247 375 781 -74 -198 141 -324 -258 630 -323 301 482 -316 744 -95 728 -304 -636 -898 21 499 -845 -249 0 -162 -817 934 59 -239 -958 158 -62 -887 180],16
[208 0 966 539 -131 -837 -386 111 -224 -918 874 -711 956 -491 -976],6
[-883 417 -935 143 -804 92 -900 -874 380 -527 952 592 32 -205 -802 896 980 -344 -686 -611 -237 -772 485 999 848 -948 513 -402 -293 -289 -268 -8 953 -933 470 322 -549 -202 -804],16
[-813 -790 -721 707 -871 -693 -517 -106 -336 -923 -987 -815 616 -171 131 706 -926 -572 -763 467 -39],14
[-286 -436 45 -599 160 -539 -984 310 -175 -168 652 -751 508],5
[637 -492 748 362 -698 -958 368 -330 -450],1
[410 226 236 668 390 -172 64 -456 -614 210 915 -482],1
[-655 904 32 140 -692 -838 -154 -118 210 -468 -576 942 170 390 334 452 -896 -694 -820 -78 186 812 86 768 860 -458 320 -20 -8 -618 -346 850 72 216],1
[740 372 -499 -461 -928 -453 -796 142 -826 -230 604 -180 -644 -106 -364 -916 -20 274 -740 -346 -68 -266 -752 -640 -714 898 168 -432 -971 -584 390 -840 -622 -82 -640 -104 -598 -495 -568 -446 772 468 376 -692 -182],5
[994 735 -939],2
[142 -822 -924 956 96 -688 -960],0
[-467 -482 -574 936 -140 -240 372 919 636],2
[-539 298 -21 815 631 -569 822 -388 -593 -481 908 -554 -385 -25 -411 111 -849 -762 -66 -432 319 363 665 -597 35 -577 161 640 457],20
[331 575 -67 359 813 719 511 347 -719 -498 -539 923 -303 319 -401 883 317 21 -249 918 490 449 481 -862 47 -351 833 -679 7 673 203 264 -513 -733 -455 -571 907 711 -673 -265 789 803],37
[-207 -229 -861 73 871 -365 -231 445 -505 251 763 581 -143 -633 899 773 -263 605 -10 -28 627 232 595 -209 37 -311 509 -659 -155 -393 639 435 -249 287],31
[232 -434 -570 -948 744 718 -956 879 278 84 -930 -224 -684 -205 -414 552 738 2 992 -852 996 -658 228 562 936],2
[900 247 -118 510 995 525 -824 980 495 -651 -345 198 771 -9 -420 -339],9
[611 893 -509 491 -957 -673 -603 -745 -23 -257 765 863 637 -15 636 -911 409 -891 323 495 -301 -623 -886 597 877 475 -321 73],26
[203 732 -889 -587 15 31 53 493 -710 531 806 -367 39 661 999 819 793 229 475 503 791 -741 893 255 -533 957 -967 -285 765 78 -569],27
[-24 542 4 -806 -822 90 -960 -602 386 -686 856],0
[905 -129 968 -21 -866 553 -204 698 -85 -910 -290 -228 292 568 940 -147 -873 390 -349 -698 -819 -873 332 450 788 -732 290 -156 646 24 -434 677 -785 -429 496 25 -142 -796 -833 916 -402 -662 89 386 677 872 -788],17
[-593 159 773 -945 -44 836 -797 473 -792 -693 141 -844 572 -140 813 -948 -654 89 -912 -74 -624 -344 -616 498 942 912 -946 -470 -160 994 808 504],10
[235 5 931 854 958 -795 442 445 -480 -362 566 57 -958 702 688 -891 -999 344 748 -864 772 713 681],10
[-215 -601 -823 -260 -528 455 -640 40 957 701 -596 -919 -111 356 -324 171 -71 609 185 -316 107 -89 -641 -43 957 -94 248 804 28 391 302 723 -303 479 822 719 -377 429 313 499 991 499 61],29
[927 215 -633 600 -820 482 120 493 53 973 -587 -729 -933 414 433 -329 -749 166 -501 -475 417 -534 447 -821 6 -387 -636 -824 135 63 -541 711 579 53 923 -669 -599 521 -235 -257],30
[445 547 -363 281 -259 -129 -727 -779 -933 -558 -489 -349 -88 -843 -135 988 -703 -962 306 813 -341 -940 -554 -784 351 -141 -995 119 39 -355 -925 278 171 -621],25
[-916 -84 -136 -490 -490 426 294 305 -294 12 760 -450 -821 -874 -968 -506 -238 -20 904 558 -88 560 -74 -170 392 -10 -632 412 -921 657 390 -630 -488 -640 -693 830 -4 -715 102 -190 -134 874 -217 746 236 494 -580 -850],7
[-837 -673 -91 237 -227 -709 907 791 -767 -261 -713 16 -249 -909 79 -825 -49 -633 547 -505 399 -351 355 695 222 -235 -289 -377 -847 127 -397 179 -365 469],32
[-498 -162 598 -412 -234 -435 -122 -334 -236 -828 -336 998 840 556 -682 30 656 -75 340 106 274 147 788 -42 -672 -730 20 -914 259],4
[712 -842 -276 942 122 404 105 724 670 -740 -578 -778],1
[196 -690 -896 -752 738 574 -946 853 490 -930 834 420 -180 561 786 574 -653 608 -106 642 -812 748 -767 939 -974 -854 662 252],5
[18 -683 188 540 -548 -793 -516 -846 -893 948 744 756 -257 688 -175 -192 649 -704 518 353 762],7
[80 290 454 -794 -156 6 -350 -428 292 324 282 -594 70 -958 -14 740 192 662 -160 882 -980 110 -398 -574 306 68],0
[872 -454 52 144 -673 931],2
[46 -304 -994 952 -304 -800 -240 174 318],0
[-125 -65 -775 734 -729 563 -101 -119 97 -300 -654 341 -940 346 661 127 -755 -845 382 111],14
[-132 -297 408 750 78 540 720 772 142 -616 -390 -713 386 -802 834 -325 -394 -640 -82 -822 -191 734 -796 -756 -498 676 -784 -338 -140 -480 754 -647 -672 711 673],7
[-7 7 -625 618 -280 -874 252 375 -805 -182 593 -577 817 779 -451 -622 149 493 -853 -680 -198 380 -437 505 -575 153 713 -565 490 453 801 57 -81 -71 -381 -435],26
[-113 -635 -939 387 895 128 -437 159 459 -253 -333 -125 401 -55 373 943 -291 -281 429 699 -451 -624 911 288 -457 -77 303 603 386 83 -287 -703 -454 383 765 53 9 829 965 633 271 -475 -819 -511 101 -927],41
[319 25 -475 -62 875 -819 -547 911 796 -594 -946 -487 -477 546 -268 -502 136 595 905 -358 -517 -193 -105 569 766 -501 -576 -141 -766],17
[14 143 363 -210 578 592 188 44 -721 -272 641 330 -437 557 330 722 202 740 -769 -84 -776 -137 618 711 -684 384 624 503 -795 563 883 242 -410 -688 907 848 488 -217 -650 -938 930 -468 -410 575 -756 -429 416],17
[-48 -898 254 -566 939 -182 -382 -896 674 -124 384 -776 360 262 42 -699 332 104 -970 823 -980 -257 784 642 -598 839 -618 28 -190 117 162 207 83 -628 -259 -302 -854 504 -435 78 149],11
[-248 152 -624 654 844 714 -476 -502 -902 288 -134 -500 -326 -372 138 -628 480 -82 -870 84 840 -602 -60 -176 582 570 932 496 244 -784 938 664 -64 46 664 734 806 -280 -874 448 28 340 30 256 -544 952 -460 -614 324],0
[218 -776 206 32 -780 -572 -932 -96 164 936 212 610 824 212 450 214 28 -606],0
[980 -506 326 -732 986 -704 -834 130 -490 730 -524 722 -194 998 272 -144 156 716 -896 760 520 -836],0
[-660 850 65 673 -129 -395],4
[-807 -282 -657 -570 697 -162 -664 -369 -60 920 -23 64 -14 681 -242 -823 761 872 997 660 549 -128 -986 351 746 -122 -932 62 315 667 750 -606 825 -803 -841 -142 353 410 474 -199 76 895 -234 212 -174 973 905 824 346],21
[-327 22 -703 -977 -835 581 -679 339 175 -427 -899 -101 -231 303 -857 109 -249 449 -431 -931 -261 161 811 393 39 909 831 609 937 665 499 513 307 75 -849 -55 -357 -724 -911],37
[923 -683 975 507 881 -701 603 -465 -283 279 -595 -225 -681 395 -355 -9 239 446 253],18
[622 508 -268 -264 188 -121 -810 597 -100 -508 650 -916 388 990 -986 -74 -864 700 511 -766 748 -798 -332 396 -508 198 878],3
[-785 971 -497 -877 -727 -879 -506 75 314 -824 -623 -98 -447 67 -692 463 -436 -337 -79 -426 -268 929 932 -779 254 411 -945 -248 -388 521 -179 78 -419 -2 509 143 601 -929 -877 714 -153 601 -539 712 617 231 -850],30
[-825 984 840 -992 -650 -38 -866 0 759 107 420 302 -864 734 861 -880 -865 484 -106 824 936 -148 902 -960 580 820 -902 194 -104 186 -948 -140 -300 -122 -512 154 514 -894 656 319 580 654 -610 -204],6
[-345 451 960 49 -590 -579 403 -111 823 -797 -93],9
[570 404 -235 -822 543 949 -507 -634 -4 -709 147 307 85 998 525 -888 651 -431 -793 -904 939 -813 -578 -999 883 159 541 -352 -829 -635 -721 305 -167 683 -414 -155 -415 -821 -512 441 350 -54 431 -917 910 -938 -524 -452],30
[548 -137 -676 170 -538 985 -452 -886 336 225 -90 -90 -744 354 -264 560 166 -688 -580 566 284 -42 -776 646 554 816 -85 554],4
[714 -179 784 -782 -74 -390 -370 288 -886 662 975 570 156 12 890 -926 968 -574 -223 -596 -23 552 628 622 126 -584 -910],4
[958 941 579 272 -110 -209 26 -966 869 677 13 -766 -802 -74 222 66 70 958],6
[81 -79 272 872 -821 405 -841 231 -657 -315 777 155 493 -681 -231 -470 483 883 -101 -63 33 -589 -637 -209 160 -745 537 -971 315 910 -291 462 399 -207 39],29
[-86 -930 527 -215 -236 -820 768 68 -62 987 266 -564 278 -336 69 -580 -302 -538 154 -875 -340 -634 668 -328 551 464 226 390 673 -164 -698 -915 -870 682 561 -802],9
[247 358 -21 -752 -411 -917 878 -363 -598 809 -298 308 598 -329 372 524 -264 594 198 -466 -782 -153 -124 -915 38 -469 -7 -812 702 583 -834 -256 -267 381 969 44 29 -573 -688 683 -365 -437 -747 -726 392 -84 955 -86 647],23
[710 -139 -608 485 313 -819 -15 -445],6
[610 -713 -823 425 597 -118 61 492 59],6
[192 -276 488 633 -473 -24 -288 529 896 -197 -212 -853 398 984 37 78 -354 -302 711 -458 246 6 -242 -462 -68 148 340 -688 -248 588 97 -904 954 877 194 330 -220 -73 634 -6 252],10
[283 -75 376 190 -751 459 -889 -623 -525 152 649 683 -319 -863 749],12
[-691 -1 -755 -39 -591 -791 945],7
[297 403 -743 -771 -561 319 53 -817 -893 605 695 510],11
[462 -979 -794 -597 -446 252 -378 669 -435 -186 802 794 -188 950 -45 31 134 -305 -968 474 -898 -432 -586 600 -340],7
[499 -381 -378 -300 947 -604 584 799 226 140 -877 994 639 -758 329 -496 -886 748 974 823 508 -432 418 805 411 -606 369 -972 226 -758 160 -609 625 637 -382 664 506 555 628 864 590 -720 146],15
[655 9 -161 481 -575 -587 911 611 -865 843 -171 539 681 771 -451 -921 977 -331 -559 -124 533 -371 277 -309 71 279 513 427],27
[947],1
[204 964 486 -589 253 808 -440 834 -150 -58 -348 -278 -284 -666 284 -685 -419 73 -313 -794 526 -948 -846 724 290],6
[-667 911 709 266 -516 -62 -231 -235 411 399 -547 -157 -67 271 417 -11 -553 873 447 -772 583 -999 -749 11 772 -383 823 -733 701 871 -245 773 -433 295 237 -321 -117 997 133 -405],35
[-554 -23 106 551 36 -715 -909 845 -78 153 -322 -861 121 19 -981 589 -785],12
[609 107 -927 -793 352 -321 -365 809 288 301 -47 643 -14 -274 480 -759 -893 292 170 420 -171 -968 198 101 -768 842 329 -687 789 102 129 963 193 -225 -363 616],22
[345 436 -315 232 -996 -259 -652],3
[-433 -9 -477 644 -149 533 329 257 -145 -9 -917 -679 935 723 295 -545 331 -892 479],17
[490 -633 218 -254 -697 -882 -301 -547 144 843 32 -919 118 165 -607 -30 999 -489 -821 -82 -492 279 -206 -362 -112 -113 527 756 -592],14
[-531 924 835 559 -923 -783 257 -641 305 -73 335 -441 112 417 -275 -447 -375 35 -397 715 87 -935 -911 -801 986 -913 -780 787 735 -617 664 -321 -945 -775 533 616 -469 -471 -692 -548 416 753 -309 -919 -723 42],36
[-644 576 -90 436 -819 620 414 919 -800 -338 -325 804 87 124 390 -96 440 658 -50 58 -200 -588 143 -12 463 580 -46 78 556 948 146 434 -707 -102 388 582 239 -8 -716],8
[511 529 717],3
[378 -864 -337 735 -287 -882 -612 863 -586 342 -373 -454 -641 -876 788 387 -920 578 564 -477 -151 473 905 -474 426 -42 -845 -94 -854 -878 -725 -638 334 960 -459 -808 728 690 536 -208 -208 517 -505 -380 308 752 942 -112 -916 616],16
[-931],1
[598 -423 -883 -36 -127 884 755 -665 -861 -336 -455 253 129 299],10
[416 119 380 -723 -18 -228 204 -3 931 664 -42 976 654],4
[-676 -741 -323 855],3
[-508 -498 -920 520 740 562 516 480 342 -460 888 889],1
[979 -537 855 -464 137 518 -935 149 743 -907 476 -897 21 -935 483 -800 290 -851 825 415 -515 363 349 -612 -345 -341 601 -501 -644 -613 -144 -947 179 -673 -993 765 -397 503 -33 945 751 602 -339],34
[18 -262 -860 896 954 -866 -428 -298 -462 844 -4 -30 40 -744 -468 324 -36 -940 904 -940 -680 -864 660 -344 966 648 678 -846 160 108 -960 574 -944 948 -857 88 -436 -880 -876 722 -923 -384 36 818 -790 644 282 730 84],2
[-121 -801 275 -157],4
[192 56 -797 -594 -550 373 595 210 -764 -948 800 -932 740 675 -433 620 788 42 754 -996 800 142 398],5
[-563 188 -24 122 585 -682 209 -401 607 -611 265 230 694 -463 -252 -16 -365 163 -881 -465 -6 202 -816 -571 -86 -34 11 672 -528 625 206 -753 335 180 -264 -679 809 -576 -523 -332],20
[572 20 442 -610 630 -446 -86 946 -722 376 -460 -766 -908 794 -476 -668 308 -102 -996 20 -874 820 178 480 224 206 -328 -728 630 676 652 -566 -460 164 -538 874 -18 -40 -428 -294 -498],0
[-758 -602 942 -793 42 86 168 764 230 239 600 65 520 630 410 -372 -99 395 868 8 174 470 333 276 -498 735 -144 894 152 -146 -166 55 366 -464 278 -436],8
[-809 545 987 617 641 249 -431 -407 323 -553 -457 607 427 -613 -849 703 515 353 -235 -393 581 -674 747],22
[483 -127 30 282 460 304 -661 958],3
[-487 -401 687 395 -787 621 -99 -856 769 -262 563 403 -695 -991 677 927 499 685 51 817 -251 -769 815 239 945 989 657 -451 -737 -467 -306 -97 -659 517 885 101 111],34
[778 -460 332 -614 767 -953 269 916 -99 321 -312 673 -981 695 -720 481 -895 -963 607 655 497 -993 -554 -36 817 -407 594 -697 999 631 -730 47 -201 -69 770 -957 907 -792 90 150 481 672 503 -598 -819 -381 59],30
[275 357 168 -395],3
[-159 -630 -3 179 928 -411 219 -995 -46 -579 -28 -965],8
[-90 -90 -648 588 -914 723 624 346 264 688 -290 409 -359 -627 126 -432 -134 -905 226 -980 -535 -807 -630 870 -316 -928 283 803 924 802],9
[641 -602 -526 -434 -919 -430 -461 62 -555 -619 552 161 682 489 471 527 -601 -58 -99 684 788 -100 900 -452],11
[-486 -256 -556 -212 26 -240 666 -226 514 434 838 -358 -316 194 482 -720],0
[-539 -891 937 -294 -896 341 -238 -73 878 373 356 -230 -160 -980 -196 46 -672 91],7
[-701 688 -949 -110 -876 794 -173 918 -642 -90 151 -677 353 11 159 -78 -176 -484 -161 610 413 -441 -555 284 294 -461 -528 -277 473 -751 210 188 40 368 258 -521 978 -433 347 978 37 717 -899 -509],23
[904 750 -1000 178 -588 -106 -770 168 554 506 -674 -109 396 598 660 -876 58 752 -484 -492 -269 292 -640 -896 1000 -332 -613 -155 280 -450 104 848 964 -608 -30 -832],4
[647 157 747 -831 107 -681 -765 -983 229 -799 -699 -815 879 783 -887 601 181 620 483 -835 387 -478 601 -891 -653 287],24
[118 -220 -804 614 -636 -604 574 -522 84],0
[-988 534 772 -38 660 -808 -416 750 -176 484 -356 620 826 908 -628 850 -524 960 -288],0
[-322 -730 -348 -768 -141 96 428],1
[-49 475 477 115 599 905 109 653],8
[-368 443 383 -655 647 603 -119 -971 -544 -997 -979 -161 200 -261 -504 544 -155 -727 322 263 -772 -673 -627 867 -813 -493],19
[-831 -464 -731 612 862 -245 -436 339 -172 584 404 -200],4
[-714 728 94 -886 -904 -80 -958 -798 344 164 -410 -524],0
[-459 119],2
[-46 -974 -56 -60 -531 -944 -269 -299 -893 703 -180 879 438 714 -86 -432 -918 395 -704 -585 424 -835 -378 -936 -58 -294 -413 853 -977 4 -42 -138 122 881 -27 -818 -707 -672 137 -423 -738 -90 -407 872 -833 420 360],19
[898 406 460 628 664 781 -392 -868 454 -260 -356 148 118 -274 -806 -876 -148 -716 994],1
