train_input_1,train_output_1
[-996 -962 536 -378 -413 -34 -229 675 -16 601 -603 -211 216 506 -582 -427 -52 -772 296 -166 -180 660 -248],[0 0 536 0 0 0 0 675 0 601 0 0 216 506 0 0 0 0 296 0 0 660 0]
[778 575 95 620 97 635 922 233 822 754],[778 575 95 620 97 635 922 233 822 754]
[885 238 311 754 506 500 662 325 257 787 493 411 469 837 267 900 199 878 116 991 505 398],[885 238 311 754 506 500 662 325 257 787 493 411 469 837 267 900 199 878 116 991 505 398]
[815],[815]
[-594 -667 941 -32],[0 0 941 0]
[424 710 847 940 84 214 504 243 407 4 963 288 123 -550 933 296 814 319],[424 710 847 940 84 214 504 243 407 4 963 288 123 0 933 296 814 319]
[374 936 726 13 565 711 684 933 855 119 265 659 161 308 737 193 412 -75 198 -838 -90 612 139 403 14 841 650 -521 982 -518 550 836 -108 167 773 402 -672 851 453 551 425 824 194],[374 936 726 13 565 711 684 933 855 119 265 659 161 308 737 193 412 0 198 0 0 612 139 403 14 841 650 0 982 0 550 836 0 167 773 402 0 851 453 551 425 824 194]
[653 -656 902 -759 506 233 -913 -410 -148 -105 -657 -700 -125 -490 -258 -81 -66 673 -243 748 983 -884 399 -607 -868 -519 161 547 767 -652],[653 0 902 0 506 233 0 0 0 0 0 0 0 0 0 0 0 673 0 748 983 0 399 0 0 0 161 547 767 0]
[-862 452 63 384 707 110 -799 -405 566 246 495 640 72 802 978 189 831 224 183 231 128 341],[0 452 63 384 707 110 0 0 566 246 495 640 72 802 978 189 831 224 183 231 128 341]
[375 216 704 529 497 613 583 710 486 857 693 61 142 463 817 82 526 722 349 530 357 14 515 439 1 -320 35 398 665 726 296 161 215 596 937 239 692 146 249 978 -229 883 753 611],[375 216 704 529 497 613 583 710 486 857 693 61 142 463 817 82 526 722 349 530 357 14 515 439 1 0 35 398 665 726 296 161 215 596 937 239 692 146 249 978 0 883 753 611]
[169 -199 -638 -313 -830 -65 -246 978 -158 -88 939 -547 -767 -255 -989 155 482 -127 -501 -386 -11 -395 479 -978 115 965 -887 454 -904 -370 -662 -69 321 -88 -924 -745 -187 -318 -520 -409 -946 480 -890],[169 0 0 0 0 0 0 978 0 0 939 0 0 0 0 155 482 0 0 0 0 0 479 0 115 965 0 454 0 0 0 0 321 0 0 0 0 0 0 0 0 480 0]
[-76 108 -65],[0 108 0]
[-715 -568 478 -385 536 497 236 351 709 -942 -904 -225 -77 788 -617 -276 -785 -855 787 -541 195 -989 -801 -628 -644 -535 -8 563 -997 -176 -470 -439 -918 -861],[0 0 478 0 536 497 236 351 709 0 0 0 0 788 0 0 0 0 787 0 195 0 0 0 0 0 0 563 0 0 0 0 0 0]
[419 942 729 -865 -991 -427 -475 -31 183 -981 -517 -676 606 -946 501 744 -658 93 720 -444 350 -967 -824 -42 -852 -301 -192 -544 -138 -246 -733 -257 872 -300 -670 -993 -752 243 8 -376 -82 631 226 -305 379 -516],[419 942 729 0 0 0 0 0 183 0 0 0 606 0 501 744 0 93 720 0 350 0 0 0 0 0 0 0 0 0 0 0 872 0 0 0 0 243 8 0 0 631 226 0 379 0]
[-969 -690 575 -286 202 587 67 451],[0 0 575 0 202 587 67 451]
[-696 -993 28 87 -32 240 -985 224 135 -734 -451 -37 -795 294 -817 23 947 120 339 389 699 -46 -402 -202 307 -952 549 -376 7 926 452 -913 224 516 834 754 277 713 714 -725 549 340 -638 857 -892 176 -779 457 839 -601],[0 0 28 87 0 240 0 224 135 0 0 0 0 294 0 23 947 120 339 389 699 0 0 0 307 0 549 0 7 926 452 0 224 516 834 754 277 713 714 0 549 340 0 857 0 176 0 457 839 0]
[681 553 50 66 -38 -504],[681 553 50 66 0 0]
[631 -305 809 316 21 457 -145 215 264 51 669 453 990 375 551 614 52 -122 897 -822 677 -514 322 914 -977 -147 -293 -774 554 162 98 306 -708],[631 0 809 316 21 457 0 215 264 51 669 453 990 375 551 614 52 0 897 0 677 0 322 914 0 0 0 0 554 162 98 306 0]
[-671 -456 -773 -583 -63 -327 203 -979 -817],[0 0 0 0 0 0 203 0 0]
[-328 -82 -354 313 -369],[0 0 0 313 0]
[99 479 -480 -833 758 -591 -134 -148 -868 -715 434 -598 586 -739 497 485 -701 368 -991 -126 900 -743 -932 283 637 953 -994 -507 283 -21 848 611 -495 -98 -411 943 -237 -994 -715 -757 403 -720 -620 63],[99 479 0 0 758 0 0 0 0 0 434 0 586 0 497 485 0 368 0 0 900 0 0 283 637 953 0 0 283 0 848 611 0 0 0 943 0 0 0 0 403 0 0 63]
[207 653 970 463 -242 284 937 567 725 -579 731 607 367 -902 200 174 376 97 275 740 -794 859 465 658 340 804 912 558 803 753 670 574 626],[207 653 970 463 0 284 937 567 725 0 731 607 367 0 200 174 376 97 275 740 0 859 465 658 340 804 912 558 803 753 670 574 626]
[-369 -26 -50 -13 565 -650 -210 -628 -453 -506 -715 -935 -12 -614 -327 47 764 -791 676 118 -854 -450 -3 -244],[0 0 0 0 565 0 0 0 0 0 0 0 0 0 0 47 764 0 676 118 0 0 0 0]
[755 -910 -541 224 -626 -437 -914],[755 0 0 224 0 0 0]
[886 -188 -17 668 -788 45 -51 -71 294 -49 17 139 599 -613 -27 -165 502 -153],[886 0 0 668 0 45 0 0 294 0 17 139 599 0 0 0 502 0]
[-730 -458 -714 -648 915 -177 -887 -243 -362 -412 -321 -547 -517 -982 -212 -996 -873 970 -259 -244 714 -774 -56 -137 -503 -208],[0 0 0 0 915 0 0 0 0 0 0 0 0 0 0 0 0 970 0 0 714 0 0 0 0 0]
[336 543 702 -952 747 -45 164 946 573 -700 -740 693 368 688 520 514 -642 1000 142 44 257 484 237 800 765 -739 982 466 73 76 708 616 -778],[336 543 702 0 747 0 164 946 573 0 0 693 368 688 520 514 0 1000 142 44 257 484 237 800 765 0 982 466 73 76 708 616 0]
[-444 -407 -200 714 -362 -23 -397 -964 -996 -786 832 -464 -444 -649 -437 -209 731 -173 588 -844 -949 -96 -475 661 662 -841 500],[0 0 0 714 0 0 0 0 0 0 832 0 0 0 0 0 731 0 588 0 0 0 0 661 662 0 500]
[956 832 626 239 193 661 521 595 976 865 497 978 205 239 101 681 319 -110 551 606 613 -958],[956 832 626 239 193 661 521 595 976 865 497 978 205 239 101 681 319 0 551 606 613 0]
[-448 -180 -527 -914 -195 -695 -18 -33 -742 -13 -684 -876 -352 -160 -659 -211 -565 -431 -337 -545 -444 -617 -671 -947 -423 -365 -323 -243 -958 -226 -36 -840 -708 -966 -858],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-347 969 -644 -934],[0 969 0 0]
[399 -2 256 206 277 550 99 754 36 25 573 868],[399 0 256 206 277 550 99 754 36 25 573 868]
[337 -498 -886 -512 -604 -302 -649 358 913 -862 -980 -695 943 -113 -288 532 -915 -661 44 876 553 -345 -73 -467 529 -376 -63 752 -112 -325 645 -689],[337 0 0 0 0 0 0 358 913 0 0 0 943 0 0 532 0 0 44 876 553 0 0 0 529 0 0 752 0 0 645 0]
[-952 929 19 664 -101 985 -666 350 555 537 -515 -26 -881 308 442 451 376 -900 -92 135 456 828 -418 -665 834 -6 -444 -115 320 -667 810 193 531 387 388 158 311 665 89 -955 -60 335 717 307 357 -344 670 241 -535 -513],[0 929 19 664 0 985 0 350 555 537 0 0 0 308 442 451 376 0 0 135 456 828 0 0 834 0 0 0 320 0 810 193 531 387 388 158 311 665 89 0 0 335 717 307 357 0 670 241 0 0]
[382 895 483 125 123 244 717 -373 209 -961 262 228 465 24 531 24 970 562 962 67 765 273 542 636 652 568 266 16 202 728 104 20 768 -671 -296],[382 895 483 125 123 244 717 0 209 0 262 228 465 24 531 24 970 562 962 67 765 273 542 636 652 568 266 16 202 728 104 20 768 0 0]
[-400 574 942 100 346 470 623 579 -850 496 -38 725 -915 -825 410 -57 365 -674 140 -330 -998 -246 766 952 -686 947 -741 322 158 -184 0 -718 247 -230 175 -911 -902 306 -886 -704 927 -467 -771 -363 -318 -211 -940],[0 574 942 100 346 470 623 579 0 496 0 725 0 0 410 0 365 0 140 0 0 0 766 952 0 947 0 322 158 0 0 0 247 0 175 0 0 306 0 0 927 0 0 0 0 0 0]
[-430 -401 -35 429 -376 -190 -406 -271 -977 -313 380 -623 -423 491 450 -82 825 -379 -363 -832 -118 573 381 412 -34 -810 233 889 -693 -147 -559 -537 -686 972 777 -771],[0 0 0 429 0 0 0 0 0 0 380 0 0 491 450 0 825 0 0 0 0 573 381 412 0 0 233 889 0 0 0 0 0 972 777 0]
[-548 -717 787 -369 -276 -556 -129 -152 -552 -39 -765 -839 -408 -18 -702 317 -255 -190 362 -53 286 -859 -726 -180 -31 -241 -793],[0 0 787 0 0 0 0 0 0 0 0 0 0 0 0 317 0 0 362 0 286 0 0 0 0 0 0]
[-858 -908 291 949 893 965 -410 -929 713 -941 119 97 236 296 837 -811 -481 -647 526 349 345 -551 440 -550 539 -190 -618 691 -250 553 888 738 -901 578 869 738 -745 -522 291 921 302 869],[0 0 291 949 893 965 0 0 713 0 119 97 236 296 837 0 0 0 526 349 345 0 440 0 539 0 0 691 0 553 888 738 0 578 869 738 0 0 291 921 302 869]
[392 476 297 379 6 553 835 69 865 627 313 122 617 507 869 60 830 416 524 139 419 940 574 888 574 508 77 407 205 367 251 597 796 718 920 332 96 343 639],[392 476 297 379 6 553 835 69 865 627 313 122 617 507 869 60 830 416 524 139 419 940 574 888 574 508 77 407 205 367 251 597 796 718 920 332 96 343 639]
[253 -720 967 244 -373 -136],[253 0 967 244 0 0]
[-442 974 -684 -898 -366 -4 -400 -682 67 -730 963 -963 -459 -815 -784 152 -855 -717 -516 -523 690 757 -184 321 -650 -353 27 -636 -879 -563 722 -938 525 435 -171 430 -868 45 -137 707 -26 928 -694 -711 -89],[0 974 0 0 0 0 0 0 67 0 963 0 0 0 0 152 0 0 0 0 690 757 0 321 0 0 27 0 0 0 722 0 525 435 0 430 0 45 0 707 0 928 0 0 0]
[862 559 674 837 -639 871 -681 361 961 553 990 170],[862 559 674 837 0 871 0 361 961 553 990 170]
[250 366 -159 510 602 35],[250 366 0 510 602 35]
[-249 -775 -874 -646 -245 -27 -873 -350 -195 48 -525 -418 -502 -76 -743 -473 -992 -501 -650 -942 -791 -61 -679 -63 -661 642 667 -734 -443 733 250 -789 -418 -88 -92 -554 -984 -420 -59 -995 -922 -402 -92 -99 228 -785],[0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 642 667 0 0 733 250 0 0 0 0 0 0 0 0 0 0 0 0 0 228 0]
[-139 535 340 650 789 136 -703 232],[0 535 340 650 789 136 0 232]
[-187 -448 484 -372 -677 -402 -844 -46 -954 -220 -429 -88 489 -137 -276 -991 -279 199 -825 -417 -450 -171 -696 -255 -983],[0 0 484 0 0 0 0 0 0 0 0 0 489 0 0 0 0 199 0 0 0 0 0 0 0]
[-891 -780 -655 915 -224 -66 -510 -58 -384 248 -991 -849 -465 -903 -645 -534 -386 -987 -207 -526 -320 -414 -638 -673 -562 -752 -14 -361 -69 -161 345],[0 0 0 915 0 0 0 0 0 248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 345]
[431 482 604 613 376 709 619 347 703 850 870 456 141 269 545 420 467 791 434 564 594 456 12 478 527],[431 482 604 613 376 709 619 347 703 850 870 456 141 269 545 420 467 791 434 564 594 456 12 478 527]
[-731 4 683 411 953 768 956 125 144 439 144 -682 677 -840 853 23 841 369 548 -347 227 789 734 757 319 914 203 477 91 530 245 146 453 410 719 986 883],[0 4 683 411 953 768 956 125 144 439 144 0 677 0 853 23 841 369 548 0 227 789 734 757 319 914 203 477 91 530 245 146 453 410 719 986 883]
[-132],[0]
[161],[161]
[951 -522 -781 -419 811 -783 -241 -104 -225 -573 -520 803 -278 -231 -55 -801],[951 0 0 0 811 0 0 0 0 0 0 803 0 0 0 0]
[63 -663 807 919 -392 3 -424 35 932 146 254 806 -13 56 627 330 313 85 748 -125 694 511 701 955 438 -494 367 441 493 623 -492 478 830 875 434 515 803 840 -591 -49 858 340 437 92 108 269 146 119],[63 0 807 919 0 3 0 35 932 146 254 806 0 56 627 330 313 85 748 0 694 511 701 955 438 0 367 441 493 623 0 478 830 875 434 515 803 840 0 0 858 340 437 92 108 269 146 119]
[800 43 248 666 196 201 729 363 545 295 720 475 69 124 344 283 656 200 895 78 -47 136 326 677 959 808 969 256 41 214],[800 43 248 666 196 201 729 363 545 295 720 475 69 124 344 283 656 200 895 78 0 136 326 677 959 808 969 256 41 214]
[235 -528 18 203 939 750 971 241 703 249 82 568 -200 547 500 149 606 816 215 515 421 -983 434 -83 522 390 817 464 872 600 103 -627 662],[235 0 18 203 939 750 971 241 703 249 82 568 0 547 500 149 606 816 215 515 421 0 434 0 522 390 817 464 872 600 103 0 662]
[-886 -102 -559 248 827 -936 -89 -955 -451 -851 -652 205 -233 634 -53 -221 197 -613 -148 -153 -493 -856 -711 -615 -187 -851 -899 -376 -980 -388 -250 -119 -936 -515],[0 0 0 248 827 0 0 0 0 0 0 205 0 634 0 0 197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-352 -129 -158 -372 -37 -917 -117 -685 902 101 -661 -791 -411 -23 -507 -553 -456 590 -119 -483 -509 -520 -154 342 -632 -9 -6 -454 -657 125 -736 -180],[0 0 0 0 0 0 0 0 902 101 0 0 0 0 0 0 0 590 0 0 0 0 0 342 0 0 0 0 0 125 0 0]
[198 592 -28 887 -865 628 -393 -183 -334 84 656 143 -749 475 810 99 492 689 313 397 281 4 57 -97 -936 738 -823 -951 -622 710 835 332 -988 -751 -709 -867 214],[198 592 0 887 0 628 0 0 0 84 656 143 0 475 810 99 492 689 313 397 281 4 57 0 0 738 0 0 0 710 835 332 0 0 0 0 214]
[-474 456 592 519 -4 522 690 745 591 592 232 181 89 -340 462 199 672 798 -300 196 40 154 616 156 -228 -84 592 955 945 855 781 392 760 338 619 141],[0 456 592 519 0 522 690 745 591 592 232 181 89 0 462 199 672 798 0 196 40 154 616 156 0 0 592 955 945 855 781 392 760 338 619 141]
[-770 -847 -67 -788],[0 0 0 0]
[-499 -816 -526 870 775 -847 329 -595 -473 -978 -664 -286],[0 0 0 870 775 0 329 0 0 0 0 0]
[824 695 190 509 895 700 910 963 97 997 323 858 629 228 24 713 996 218 27 978 624 472 675 172 384 272 583 215 450 638 845 973 872 866 357 941 932 426 0 201 -851 975 239 695 806 723],[824 695 190 509 895 700 910 963 97 997 323 858 629 228 24 713 996 218 27 978 624 472 675 172 384 272 583 215 450 638 845 973 872 866 357 941 932 426 0 201 0 975 239 695 806 723]
[502 375 675 276 678 399 485 116 648 745 680 74 413 -179 999 183 571 254 472],[502 375 675 276 678 399 485 116 648 745 680 74 413 0 999 183 571 254 472]
[-65 -643 -760 668 -360 245 -456 -546 -77 -153 468 -129 -959 -108 -294 251 -901 717 17 -877 -190 -28 -953 -405 -748 -488 -671 679 -302],[0 0 0 668 0 245 0 0 0 0 468 0 0 0 0 251 0 717 17 0 0 0 0 0 0 0 0 679 0]
[-229 83 -652 369 -14],[0 83 0 369 0]
[-828 -770 -202 -981 -643 -828 -614 -653 -399],[0 0 0 0 0 0 0 0 0]
[425 682 591 786 -817 308 724 459 125 526 -784 152 723 573 793 536 628 -251 332 582 270 47 339 259 599 355 910 554 192 511 891 884],[425 682 591 786 0 308 724 459 125 526 0 152 723 573 793 536 628 0 332 582 270 47 339 259 599 355 910 554 192 511 891 884]
[236 586 689 882 174 136 -386 164 -647 698 702 649 437 265 584 808 767],[236 586 689 882 174 136 0 164 0 698 702 649 437 265 584 808 767]
[832 302 380 242 846 -451 506 488 38 973 717 89 816 270 -361 85 265 371 506 695 -563 432 530 518 150 -429 572 547 -330 446 160 968 949],[832 302 380 242 846 0 506 488 38 973 717 89 816 270 0 85 265 371 506 695 0 432 530 518 150 0 572 547 0 446 160 968 949]
[235 709 925 -178 662 450 581 791 391 55 233 358 585 -402 22 -175 369 93 60 560 512 326 838 677 267 600 201 150 267 564 260 271 189 248 781 771 52 236 420 290 481 770 352 67 -309 823 544 -729 -413],[235 709 925 0 662 450 581 791 391 55 233 358 585 0 22 0 369 93 60 560 512 326 838 677 267 600 201 150 267 564 260 271 189 248 781 771 52 236 420 290 481 770 352 67 0 823 544 0 0]
[-775 -560 -715 -542 -68 -91 412 -433 -862 -115 -934],[0 0 0 0 0 0 412 0 0 0 0]
[-989 709 481 847 702 102 813 -599 -590],[0 709 481 847 702 102 813 0 0]
[285 316 -348 235 -581 -623 470 -920],[285 316 0 235 0 0 470 0]
[-805],[0]
[360 -728 -206 -172 36 474 -783 891 894 -392 -566 -445 -737 799 740],[360 0 0 0 36 474 0 891 894 0 0 0 0 799 740]
[473 685 963 945 47 909 921 71 592 743 725 55 673 -700 1 833],[473 685 963 945 47 909 921 71 592 743 725 55 673 0 1 833]
[-149 -63 -49 -823 763 -784 -893 922 926 -612 222],[0 0 0 0 763 0 0 922 926 0 222]
[577 896 -731 510 47 391 579 554 398 937 309 576 999 672 52 248 933 359 21 681 845 779 729 -728 143 477 306 20 809 -731 63 60 -595 655 -388 -658 950 -950 772 742 -783 -345 619],[577 896 0 510 47 391 579 554 398 937 309 576 999 672 52 248 933 359 21 681 845 779 729 0 143 477 306 20 809 0 63 60 0 655 0 0 950 0 772 742 0 0 619]
[125 129 99 -797 -750 158 385 681 893 173 725 417 325 80 -775 888 753 730 942 538 989 207 22 362 308 430 94 667 197 178 -212 454 420 286 612 105 387 190 811 773 678],[125 129 99 0 0 158 385 681 893 173 725 417 325 80 0 888 753 730 942 538 989 207 22 362 308 430 94 667 197 178 0 454 420 286 612 105 387 190 811 773 678]
[-342 -431],[0 0]
[-60 314 -386 839 -546 277 646 365 639 -349 139 806 362 960 637 664 118],[0 314 0 839 0 277 646 365 639 0 139 806 362 960 637 664 118]
[-375 -363 -673 -632 -849 -372 -851 -242 -514 -326 -474 -847 -717 -36 -545 -235 -503 -270 -883 -476],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-998 -632 -221 -237 -750 -281 -437 -380 -819 833 -396 705 -343 -788 -481 -186 -799 -797 -954 89 -697 -719 -354 -52 -432 48 -768 -587 193],[0 0 0 0 0 0 0 0 0 833 0 705 0 0 0 0 0 0 0 89 0 0 0 0 0 48 0 0 193]
[-930 121 -463 252 -525 -533 -542 -425 -615 -900 513 -147 -539 -601 703 240 188 -110 -70 -375 247 -700 -709 -781 -897 -632 -456 -4 551 552 -32 -89 550 -512 -780 924],[0 121 0 252 0 0 0 0 0 0 513 0 0 0 703 240 188 0 0 0 247 0 0 0 0 0 0 0 551 552 0 0 550 0 0 924]
[-946 312 -728 -900 447 -130 -248 405 -718 -361 948 -523 872 -23 -141 -160 -920 997 -177 -266 -805 -520 -498 -684 -663 -309 -47 -636 -822 -807 330 89 -81 -37 464 -520 -650],[0 312 0 0 447 0 0 405 0 0 948 0 872 0 0 0 0 997 0 0 0 0 0 0 0 0 0 0 0 0 330 89 0 0 464 0 0]
[-394 -447 -823 -605 77 -755 -540 -612 -251 -229 -381 -678 -558 -168 -232 -540 -715 -659 -647 -865 -882 -130 -220 -997 -719 -626 -877 -77 -310 -967 -96 -624 -197 -347],[0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[696 -626 -781 -774 603 -989 -260 -157 -762 -105 -727 -412 -248 -139 -339 97 -152 -85 -336 -878 -618 -108 -544 -924 -798 -52 -261 -85 -634 -765 -222 -424 -147 -486 -94 226 262],[696 0 0 0 603 0 0 0 0 0 0 0 0 0 0 97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 226 262]
[889 14 -704 468 603 833 619 614 998 819 248 294 385 203 113 576 658 829 602 582 338 670 674 596 291 446 692 902 456 340 712 180 389],[889 14 0 468 603 833 619 614 998 819 248 294 385 203 113 576 658 829 602 582 338 670 674 596 291 446 692 902 456 340 712 180 389]
[-521 -79 977 -743 -959 16 -940 -896 -513 -964 -492 -679 -753 -411 -83 -470],[0 0 977 0 0 16 0 0 0 0 0 0 0 0 0 0]
[898 292 263 41 243 443 228 938 682 490 521 293 203 -315 181 715 566 -987 557 -674 123 572 228 456 631 -218 80 835 208 90 215 611 825 647 296 439 8 16 322 748 961 420],[898 292 263 41 243 443 228 938 682 490 521 293 203 0 181 715 566 0 557 0 123 572 228 456 631 0 80 835 208 90 215 611 825 647 296 439 8 16 322 748 961 420]
[-395 -54 -872 -739 -754 311 -351 -200 -541 240 -208 -997 -968 779 -313 234 211 -491 -598 -104 519 -296],[0 0 0 0 0 311 0 0 0 240 0 0 0 779 0 234 211 0 0 0 519 0]
[161 100 -871 788 798 341 995 921 460 948 354 721 43 79 381 681 274 831 29 532 920 73 354 959 954 709 225 533 245 636 353 147 936 185 260 613 647 572 298 590 233 850 431],[161 100 0 788 798 341 995 921 460 948 354 721 43 79 381 681 274 831 29 532 920 73 354 959 954 709 225 533 245 636 353 147 936 185 260 613 647 572 298 590 233 850 431]
[991 -628 -798 448 -534 -124 477 534 -694 766 -458 -862 358 177 393 -302 446],[991 0 0 448 0 0 477 534 0 766 0 0 358 177 393 0 446]
[-298 -40 426 -915 719 -113 -125],[0 0 426 0 719 0 0]
[-350 652 370 135 -758 133 -871 717 -431 -169 203 -575 -225 -699 731 383 -313 122 -124 -959 -277 683 479 413 563 -65 387 -567 558 247 -133 -772 -32 -52 -156 124 -360 -831 -718],[0 652 370 135 0 133 0 717 0 0 203 0 0 0 731 383 0 122 0 0 0 683 479 413 563 0 387 0 558 247 0 0 0 0 0 124 0 0 0]
[644 -770 953 432 -513 -896 482 830 182 527 425 -307 154 385 785 280 131 202 -539],[644 0 953 432 0 0 482 830 182 527 425 0 154 385 785 280 131 202 0]
[547 170 -122 -346 -280 -414 299 -869 842 410 620 793 891 279 178 -17 251 542 -393 29 139 758 245 841 869 453 -402 -789 352 936 638 930 -572 -196 -408],[547 170 0 0 0 0 299 0 842 410 620 793 891 279 178 0 251 542 0 29 139 758 245 841 869 453 0 0 352 936 638 930 0 0 0]
[868 302 404 81 327 348 975 993 347 911 716 961 977 594 201 768 366 687 850 830 204 656 355 576],[868 302 404 81 327 348 975 993 347 911 716 961 977 594 201 768 366 687 850 830 204 656 355 576]
[-908 -744 414 -314 375 -627 -756 -636 207 -1000 -24 866 852 31 -459 -541 530 -691 209 412 74 619 44 -809 389 -848 785 923 738 -641 982 -200],[0 0 414 0 375 0 0 0 207 0 0 866 852 31 0 0 530 0 209 412 74 619 44 0 389 0 785 923 738 0 982 0]
[569 899 -866 -249 -742 -255 -351 -520],[569 899 0 0 0 0 0 0]
[-625 -738 817 906 54 -602 -999 80 -317 -545 284 -434 -299 -691 -441 -189 -65 807 -560 381 165 -144 -133 -954 -985 -22],[0 0 817 906 54 0 0 80 0 0 284 0 0 0 0 0 0 807 0 381 165 0 0 0 0 0]
[-54 -668 -673 -426 -446 -599 -677 -617 -18 -39 -240 -393 -671],[0 0 0 0 0 0 0 0 0 0 0 0 0]
[626 -959 571 241 -217 646],[626 0 571 241 0 646]
[-844 -974 -686 -158 -642 -440 -421 21 -227 920 -905 -567 -518 -430 -366 -741 -966 -11 -699 -859 -382 580 -532 -609 -617 -271 -828 22 -525 -39 -945 -885 -118 865 -460 -730 -330 -44 -3 -344 -164 243 -540 -117],[0 0 0 0 0 0 0 21 0 920 0 0 0 0 0 0 0 0 0 0 0 580 0 0 0 0 0 22 0 0 0 0 0 865 0 0 0 0 0 0 0 243 0 0]
[-9 -921 813 -338 479 -747 -52 -909 -442 438 -664 -300 318 -702 -587 82 -50],[0 0 813 0 479 0 0 0 0 438 0 0 318 0 0 82 0]
[-23 -266 -958 -5 -107 -671 223 -469 -331 -775 431 -323 -212 777 -351 -486 -212 -342 -21 820 -633 -816 -246 756 -681 -494 -177 -640 -191 -566 -182 -386 -702 -62 -987 -510 -278 960 -933 -933 -876 -720 -563],[0 0 0 0 0 0 223 0 0 0 431 0 0 777 0 0 0 0 0 820 0 0 0 756 0 0 0 0 0 0 0 0 0 0 0 0 0 960 0 0 0 0 0]
[-223 687 925 705 110 -344 -535 -476 409 -372 514 430 853 539 658 549 423 296 -886 508 -53 -428 -503 -594 -71 260 -147 695],[0 687 925 705 110 0 0 0 409 0 514 430 853 539 658 549 423 296 0 508 0 0 0 0 0 260 0 695]
[750 354 585 149 242 468 953 363 364 521 866 410 901 601 965 643 508 999 852 977 885 349 649 275 127 222 843 971 466 182 507 9 -491 217 992 -716 -388 924 562 321 165 257 888 281 728 64 212 805],[750 354 585 149 242 468 953 363 364 521 866 410 901 601 965 643 508 999 852 977 885 349 649 275 127 222 843 971 466 182 507 9 0 217 992 0 0 924 562 321 165 257 888 281 728 64 212 805]
[-509 -162 -866 -100 -196 -403 86 -122 -535 -54 -810 -94 -518 -610 -900],[0 0 0 0 0 0 86 0 0 0 0 0 0 0 0]
[-251 -799 -358 -323 483 -974 470 307 -744 -899 -873 566 435 930 -751 -638 92 -159 -808 208 -1 -108 -995 976 57 -549 805 227 559 862 141 50 405 -239 -508 859],[0 0 0 0 483 0 470 307 0 0 0 566 435 930 0 0 92 0 0 208 0 0 0 976 57 0 805 227 559 862 141 50 405 0 0 859]
[-938],[0]
[272 -627 -192 86 977 -165 14 -266 112 785 34 494 66 568 651 29 -459 412 -248 440 826],[272 0 0 86 977 0 14 0 112 785 34 494 66 568 651 29 0 412 0 440 826]
[-144 -525 -983 -285 -777 902 550 -775 -767 -450 -669 -274 4 -676 918 -702 385 -46 -225 -312 -555 -738 -577 -70 -447 -519 -812 -373 -859 -421 -235 -87 -888 -126 -488 630 -362 268 204 -415],[0 0 0 0 0 902 550 0 0 0 0 0 4 0 918 0 385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 630 0 268 204 0]
[436 842 301 -781 721 -708 361 -586 433 318 233 214 -701 730 979 -144 -148 795 659 931 331 986 408 -578 827 -969 118 632 792 -722 -313 501 729 -740 456 787 120 944 226],[436 842 301 0 721 0 361 0 433 318 233 214 0 730 979 0 0 795 659 931 331 986 408 0 827 0 118 632 792 0 0 501 729 0 456 787 120 944 226]
[-466 -572 -699],[0 0 0]
[-278 -16 -621 -969 -541 -755 -998 -383 -430 -47 -753 -20 -399 -713],[0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[383 696 458 780 636 750 988 216 947 -968 579 856 229 138 161 -935],[383 696 458 780 636 750 988 216 947 0 579 856 229 138 161 0]
[-347 -312 -2 -783 -790 433 -706 -169 952 -993],[0 0 0 0 0 433 0 0 952 0]
[-617 -878 25 -518 -453],[0 0 25 0 0]
[150 829 548 299 -630 632 -894 76 -277 724 -198 -3 657 761 932 205 838 458 573 540 556 665 -538 -862 88 276 647 915 489 773 875],[150 829 548 299 0 632 0 76 0 724 0 0 657 761 932 205 838 458 573 540 556 665 0 0 88 276 647 915 489 773 875]
[-662 -190 -752 -576 -548 -732 -586 -101 -873 -935 -44 -410],[0 0 0 0 0 0 0 0 0 0 0 0]
[332 -700 -796 -743 -88 984 362 -764 -411 883 457 469 893 -949 761 -844 63 -351 -855 461 -410],[332 0 0 0 0 984 362 0 0 883 457 469 893 0 761 0 63 0 0 461 0]
