train_input_1,train_output_1
[-22 46 -32 -30 45 -2 -1 11 21 -38 -36 0 43 44 3 16 9 3 12 16 -12 7 -44 -49 48 -36 3 -47 14 0 -33 16 15 -28 22 -50 43 -29 0 1 19 -41 0 37 -25 0 37 41],45
[43 -14 2 0 3 0 17 43 1 0 -38 33 46 22 19 0 33 38 9 30 42 8 -16 9 -35 37 -42 0],27
[47 20 36 -25 -16 26 19 -47 10 -21 -40 0 -43 -42 16 35 34 4 -9 -45 16 13 -27 0 -3 0 0 27 14 -20 -5 11 34 11 26 -24 -19 36 0 17],38
[14 22 -5 0 35 39 2 0 -29 25 21 -2 18 -16 -35 -44 -5 -49 36 22 -15 -35 39 0 22 -33 0 -11 -15],26
[-41 37 -22 34 18 17 30 -16 -24 48 14 0 -10 -46 11 -24 22 17],11
[-18 0 2 0 39 2 0],6
[0 0 9 43 42 0 0 -3 -26],6
[-10 13 21 22 5 0 -13 -38 -43 19 -12 43 12 -32 33 22 0 20 -20 36 7 37 -42 0 7 -4 -20 -25 25 -6 46 -41],23
[-40 0 0 0 0 0],5
[46 -9 0 0 0 32 6 0 0],8
[0 -43 30 -49 -36 -3 -23 0 41 -48 -44 -24 33 41 -45 48 24 -42 0 48 -19 15 19 17 -14 38 -43 0 26 11 0],30
[6 0 -4 -49 0 -20 -40],4
[0 -13 0 11 4 50 26 -39 33 39 17 -42 0 -24 0 0 -15],15
[0 -1 0 0 0 -10 27 -22 0 0 47 9 -49 14],9
[31 42 -25 -35 35 2 -32 26 14 -3 34 -28 10 5 4 -9 0 -16 39 25 34 45 4 9 -11 -42 0 -10 40 5 -36],26
[-50 0 48 0 0 0 0 0],7
[7 0 -28 -35 2 46],1
[0 0 0 0 0 0],5
[-27 10 -15 17 -41 -46 -10 -19 3 49 41 -37 -20 -23 4 46 -8 19 0 44 -47 -48 -2 0 -13 -46 -46 -36 2 31 -4 12],23
[0 -37 0 14 43 -47 24 0 -16 36 0 38 0 -29],12
[-47 50 17 0 29 26 -34 -29 50 12 -30 -13 -49 -34 5 -48 35 -16 -23 44 -39],3
[-4 18 21 25 0 -29 -18 40 27 2 -15 2 0 -44 -30 -50 -18 -36 -11 0 -5 -18 25 18 -18],19
[15 8 -46 46 -42 48 49 -33 8 14 40 -3 28 -18 -49 9 -44 37 36 0 2 -48 -15 -27 -49 -2 -38 -8 -11 2 -34 -27 40 13 -10 -23 0 0 40 2 -33 -43 -32],37
[7 18 3 46 -31 -12 -47 0 8 -2 -4 -9 8 17 40 33 32 44 35 29 -12 41 14 -14 47 -35 28 34 -48 14 -15 -28 39 -14 40 -34 -49 -44 26 35],7
[-14 0 24 32 -15 -34 -17 0 -36 -45 -47 32 37 14 14 11 -50 49 -37 0 4 21 -49 -15 42 28 34 46 9 0 0 31 -44 12],30
[44 -30 0 0 0 27 0 0 0 43 -49 9],8
[0 -2 12 -20 48 -31 11 -45 7 -50 -34 2 50 -9 -17 -2 -21 0 -22 43 4 -40 36 4 -35 0 -29 -44 9 0 27 49 -46 -43 -15 -19 -42 -8 26 -19 19 -33],29
[41 -15 -3 -27 14 39 0 49 -31 38 -36 24 -50 38 -20 1 1 13 14 14 27 24 0 31 45 41 -6],22
[33 -18 13 18 0 -16 -8 47 -9 -46 -26 -7 0 0 -24 -13 -31 0 39 -46 27 -27],17
[39 -22 13 -1 -8 -13 -39 1 0 -19 -42 43 -19 -7 -48 -2 -10 -49 18 46 0 13 -46 22 24 -44 25 15 30 13 -36 -40 0 0 -6 -46 22 -40],33
[31 21 19 36 -40 41 -8 18 -8 -6 49 0 11 37 -6 49 -42 27 27 48 43 -45 18 2 18 41 22 20 -49 -21 4 -38 0 9 -26 -29 0 -34 -50],36
[-13 31 -30 -10 -47 -29 0 6 1 21 -2 2 -19 -32 0 -25 -46 30 -25],14
[-14 0 -10 -32 -40 30 -22 27 7 -26 -26 6 15 -11 2 42 0 41 9 39 -28 46 14 -20 13 -32 41 -8 -25 8 0],30
[-38 -48 -35 23 -4 7 0 7 -14 50 37 -9 -19 -50 27 37 2 24 -33 10 -16],6
[0 -45 -45 0 -18 30 0 0],7
[-19 -50 17 0 0 5 -6 -40 -14 -21 -13 0 29 -4 30 0 10 -14 30 18 -29 26 -33 7 24 -6 10 -8 22 0 -20 0 24 -18 4 -18],31
[25 -49 -11 28 32 -50 0 6 -39 -39 -2 -30 0 28 20 0 0 21 -14 -24 -35 11 30 -37 15 0 -44 -11 31 13 15 -36 21 -40 0 16 -19 -49 -40 16 -7],34
[-7 -48 0 -14 0 -33 -6 -41 -41 24 0 0 -14 47 -19],11
[23 10 40 -28 -44 0 45 -5 0 11 1 8],8
[-9 -44 -6 -25 0 -50 -20 45 15 18 -27 -9 -20 -39 8 -10 -39 0 -35 -32 -47 12 32 36 25 30 9 4 14 3],17
[-41 1 -39 11 0 -25 0 -32 41 0 7 -20 0 -44 -11 29 49 -27 50],12
[45 0 34 0 -45],3
[-43 -39 -28 -47 0 -29 15 -47 45 38 -27 18 -26 -47 8 49 -42 21 9 -42 47 13 -42 -8 -12 -50 27],4
[0 -13 -25 -45 -25 -32 -19 -7 5 -47 -23 -50 45 12 44 49 -12 -50 -46 -16 -47 -4 3 -39 33 -8 -25 -41 -20 -47 -47 -22 -18 14 -14 -27 -41 48 -16 -32 8 -50],0
[0 -6 0 0 0 -42 0 -48 0],8
[0 43 -29 0 0 0],5
[5 0 -45 0 -24 1],3
[17 0 0 28 0 0 24 49 5 0 -2],9
[12 -42 0 -38 0 21 23 34 -35 40 -14 -7 -37 0 5 30 1 44 19 0 -30 -35 -48 15],19
[11 0 45 0 45 29 0 -48 -26 0 -36 19 0 14 -14 0],15
[-26 -18 47 45 26 0 44 -14 -14 18 16 -30 -18 30 44 19 -44 42 -49 -44 33 47 50 10 -47 -35 9 32 0 23 -38 -11 10 2 16 15 -26 -39 50],28
[47 14 0 6 -36 43 -27 49 0 0 4 -25 -40 -3 -10 -20 0 38 3 9 -29 25 -41 0 0 41],24
[-6 6 -7 -9 27 -5 24 12 45 -16 -15 -39 42 27 -19 0 -3 45 6 50 -31 -42 -30 -50 11 -12 35 -50 0 48 -41 6 0 4 0 13],34
[26 0 33 43 -6 -14 29 0 -19 37 17 -4 28 -42 30 32 -30 -34 0 30 -9 -22 0 0 -31 41 -42 0 31 30 14 29 -21 44 49 -6],27
[0 -39 42 0 38 -14 -8 2 35 -15 23 0 47 0 -37 49 38 -36 -16 -50 -45 -7 -47 -17 -42 -35 47 -31 0 -24 25 18 -1 7 -13 -18 45 15 0 12 48 -34 -38 -33 29 5 -19],38
[31 -15 12 0 0 13 0 0 0],8
[0 -36 -24 -19 23 27 -39 36 38 0 0 0 0 -35 -1],12
[6 7 17 0 20 32 -8 6 -41 -19 0 -12],10
[-21 0 14 44 0 -43 35 24 -17 -37 0 48 -32 42 -50 30 40 0 0 17 0 44],20
[-19 27 -34 -31 24 36 -31 0 -6 50 -40 -19 40 -29 -44 40 -22 44 19 32 -10 19 -6 -22 2 29 9 14 -44 0 0 -7 -21 34 -31 -46 -11 -3 24 35 5 22 -43],30
[-4 38 31 45 0 0 50 35 0 30 0 -29 -40 38 6 22 0 -7 0 49],18
[-5 23 -6 0 -1 0 24 6 16 -13 5 -7 -7 -33 0 0 45 24 11 0 0 -25 -37 -41 -44 -16],20
[33 -41 32 -50 -34 0 0],6
[-11 -19 -36 -39 5 8 6 37 -42 0 -9 0 -37 18 -3 8 -43 10 17 -40 0 17 -11 19 3 28 0],26
[40 14 -21 47 -8 0 0 46 -36 -17 -13 41 -26 45 47 38 18 47 40 20 0 0 0 27 20 31 -5 0 -31 -40 0 -5 37 39 44 23 -34 -23 -3 -1 0 -37],40
[-22 -45 32 11 0 -15 -44 -14 30 -17 0 41 0 -22 7 34 -12 -34 22 -40 14 0 35 -6 0 4 21 -4 -24 0 -21 -37],29
[18 0 0 0 0 0 28 46],5
[-7 -40 -9 -10 0 50 -33 47 49 18 -24 -10 16 32 4 -16 -19 22 -31 -11 0 -22 -48 26 -36 -14 4 -40 50 -6 49 -17 -5 46 -31 42],20
[0 0 28 0 13 2 35 3 -42 35 0],10
[49 7 48 0 -8 9 -24 -43 23 8 -49],3
[0 18 -21 5 12 -29 -29 -43 -43 20 16 47 0 4 -1 28 -49 -19 -14],12
[-23 43 -44 0 3 -17 0 -16 -41 13 -47 -26 -49 29 -44 -18 -45 28 0 -8 43 -3 23 17 -50 6],18
[0 38 24 -12 -50 0 0 46 40 19 42 0 41 36 0 44],14
[31 -47 21 0 -31 -30 -6 23 0 -24 -29 0 -41 0 3 -23 2 1 -50 7 -14 -17 -19 -3 -25 38 0 7 -24 0],29
[-15 -10 0 20 -29 -47 -39],2
[10 0 0 -45 -6 -38 -50 -43 0 -27 2 -11 -23 -37 -26 13 -30 0 -28],17
[-11 15 50 -42 -28 41 50 0 0 -22 2 14 16 -19 34 -45 -9 -30 -16 2 0 -25 -1 41 -17 -23],20
[-28 25 48 -26 -39 0 -33 -21 -19 47 -42 0 21 -17 -4 0 -29 -23 0 40 42 40 16 36 -30 11 20 20 8 -28 7 -35 5 -37 -32 -11 -45 9 -9 35 -16 6 24 -17 -22 -40],18
[0 28 2 21 0 0 46 36 0 0 -43 -24 0],12
[-11 -9 -47 3 49 -17 33 41 -21 -33 0 45 -10 13 -48 -31 0 -24 -2 15 2 -18 5 6 40 -22 0],26
[11 22 26 -31 0 0 -47 46 21 -11 -2 2 -14 -50 42 -12 35 -29 39 3 -19 -4 0 -9 -23 0 9 2 37 -26 0 -27 26 42],30
[0 5 19 0 37 -21 -11 -10 16 48 25 7 49 0 0 -13 10 43 3 48 15 -12 3 49 -2],14
[-50 -44 -44 -37 -17 41 -10 -36 6 41 15 -50 -42 -17 4 -21 0 -34 -6 0 0 47 44 29 -39 -45 42 39 0 0 -16 38 -23 -49 19 25 0 27 19 -44 -19 -27 -5],36
[45 44 33 35 -30 -43 0 30 36 -19 -4 23 -35 -36 11 -32 0 33 -4 26 -6 25 -7 3 40 38 -17 25 44 -41 -8 45 -40 -13 48 -37],16
[0 -17 8 11 45 -39 50 34 -47 0 10 -46 0 23 0 -28 -13 3 0 0 -40 6 -43 -14 -23 -8 25],19
[-13 25 37 34 36 0 -13 -46 -47 -50 0 -38 46 50 50 -5 42 -47 31 22 0 -22 8 -45 21 0 -32 37 25 21 13 -18],25
[0 -24 -42 -1 24 -35 36 28],0
[-49 -47 6 4 46 12 38 -24 27 0 29 -46 -26 -2 0 -3 0 32 -45 0 36 -20 49 0],23
[13 0],1
[45 5 -13 50 0 -45 40 -48 12 45 -20 -20 -4 11 -22 34 0 -45 47 -48 40 -16 -18 38 -1 -33 0 22 -21 -24 -15 0 31 -38 19],31
[49 0 48 44 -36 -8 18 -3 2 0 -24 0 0 0 -19 8 12 9 35],13
[5 0 -47],1
[47 -50 -34 9 -25 -40 23 25 -26 -36 24 -14 38 -32 -45 -50 45 11 0 -6 0 33 0 7 33 2 -33 -45 14 12 26],22
[21 -13 -35 44 -9 25 37 18 24 -7 21 0 45 4 -2 9 -20 -43 1 25 47 5 19 16 23 -7 13 38 47 0 -4 -21 -43 -23 -3 46 -17 -12 21 -49 -10 44 -3 5 30],29
[-34 -40 -4 -4 -14 44 -10 6 50 0 -47 3 -33 1 -15 46 2 0 41 20],17
[34 50 -44 32 -3 0 -47 43 -33 14 -25 21 -32 -28 -38 28 -2 48 19 0 17 43 -25 0 8 -7 0 -12 34 21 -9 9 1 10 -19 38 -15 25 -42 -32 23 0 -12],41
[0 -28 -24 49 -10 35 -26 -26 -26 -46 22 14 0 0 2 29 1 -50 4 -31 38 10 -19 0 49 0 45 -28 0 49 -27 0],31
[-40 1 -15 25 -21 21 -9 43 -14 8 -20 -16 42 46 -27 -44 47 -37 -36 -44 -14 -20 0 -40 35 -24 -49 -27 -28 -36 -27 0 24 -36 -46 6 46 20 -40 -42],31
[16 37 6 0 0 24 -24 24 -37 28 -12 -32 36 16 3 -22 -35 -21 5 -13 19 -34 -47 23 -48 20 -9 35 0 -49 -38 -12],28
[-11 -1 33 50 -48 -16 9 -48 33 32 -2 -41 -5 36 43 0 0 -7 22 43 0 -27 -48 1 39 -22 0 13 36 32 -3 29 25 39 -17 -14 0 43 20 16],36
[0 0 -41 16 -32 -26 -39 0 0 48 -29 43 0 0 -6 -48 29 -15 -3],13
[-45 37 0 0 9 -28 24 -49 0 7 0 43 8 0 10 -42 10],13
[0 27 -30 10 0 -34 -37 23 43 -8 -5 42 27 -19 0 -36 -24 0 -17 12 11 19 -30 -7 23 -27 30 36 41 -45 -17 6 9],17
[-2 2 -28 -40 47 36 18 -19 41 38 23 -28 -41 -16 1 12 -43 41 -47 -50 0 40 -9 47 14 37 -35 35 21 -26 34 34 3 -41 20 0],35
[47 -23 0 -49 0 -39 -48 33 -1 -30 9 5 -48 0 34 -40 -18 0 27 0 -22 -37 12 22 -4],19
[-21 -32 16 0 45 42 16 26 -43 44 10 21 43 -6 -36 -50 -11 -24 11 1 21],3
[-42 34 9 45 -9 -21 31 -17 7 21 -30 -48 -41 0 0 -24 43 -20 49 -8 -2 28 5 -17 0 35 -26 -13 -17 -5 15 6 19 -23 -48 -18 50 -1 12 -14 30],24
[-33 28 -15 16 -25 0 25 -40 -29 -8 19 34 -12 42 0 2 -30 -45 -21 15 3],14
[-28 3 2 32 9 0 -24 0 -50 0 -24 -17 0 0 -13 50 -46 24 23 44 -29 -48 27 -19 5 0 3 -32 46 49 -18 36 45 27 -47 47 -4 -36 44 39 4 -24 -33 -28 25 34 -43],25
[-37 0 -40 0 34 -50 -28 21 -29 -33 -5 -14 -2 0 48 50 32 19 49 -6 5 49 -21 0 35 -6 -40 41 35 -4 -4 -33 -18 -33 25 -31 0 45 0 43],38
[22 15 18 15 49 37 16 -3 5 7 -39 47 40 0 -32 0 28 -49 0 31 -39 0 32 20 0 22 -18 -13 -44 33 -25 -17 16 16 -12 10 -35 -1 -38 48 -49 9 40],24
[-37 0 -23 -43 -2 22 1 -48 0 0],9
[-12 15 -29 16 12 0 -42 48 -24 -17 37 -24 -47 22 -6 48 19 46 7 -12 16 -20 48 -19 32 46],5
[-21 -41 17 0 0 -2 29 21 42 -11 0 45 -9 20 -3 9 -17 -20 -17 -30 -1 40 -48 0 42 -2 28 -32 25 -36 15 40 34 -46 -18 -28 26 -40 -44 7 -11 4 34 43],23
[44 6 -11 5 7 50 -8 20 22 24 21 25 36 5 25 23 3 0],17
[0 0 13 -10 0 -24 19 0],7
[36 23 7 -15 -39 28 11 -7 6 14 -2 14 37 37 23 -47 -47 21 30 0 -13 24 19 0 -12 -18 -3 46 -33 -32 13 -24 18 43 -40 -44 0 -41 -38 23 -49 -15 -30 -32],36
[8 -39 28 47 0 14 21 0 -44 13 25 -2 14 -28],7
[45 42 0 50 5 -46 -42 26 -28 0 -24 -14 -42 1 0 19 3 33 -49 -45 -13 -4 6 -7 -32 -46 35 40 43 0 20 -25 25 -13 -6 11 -21 19 -35 0 -38 44 3],39
[0 -37 -6 2 -37 27 50 -44 -45 -47 3 14 28 7],0
[43 -27 36 -30 19 39 -27 50 28 -12 6 0 35 12 -21],11
[45 8 -20 -42 -34 -45 0 15 -45 -20 42 0 34 -48 -8 0 7 -15 5],15
[10 -46 -18 30 -36 9 25 0 33 -18 -5 -22 -50 0 24 14 36 3 38 -48 22 -46 -24 -23 34 -20 -15],13
[-10 0 -49 -23 47 -43 29 -31 -18 -13 -21 -8 -49 25 33 -30 -33 10 -6 -9 -33 -38 -20 -30 0 -45 14 43],24
[-13 14 21 11 22 0 31 -38 -42 -42 21 36 36 -49 15 -25 -42 3 41 -4 34 38 -10 -35 -34 35 37 19],5
[-30 21 23 4 46 48 -11 -7 -16 -4 -8 -16 24 -17 25 -47 24 21 -46 -50 -1 -14 0 30 -28 12 -9 11 -20 -26 0 -6 4 3 0 -26 -9 50 4 -41 -44 -49 0 0 -24],43
[0 29 -44 0 -48 13 13 26 -20 29 33 48 38 11 0 37 12 0 7 35 -2 0 -13 -34 -35 -25 35 39 3],21
[41 0 0],2
[43 14 45 22 3 0 0 -24 25 0 14 0 13],11
[23 31 -44 6 -18 -16 25 14 8 -24 -36 33 32 41 -41 25 -39 -4 18 0 16 0 43 -20 46 0 -26 0 3 -28 -50 33 27 -47 -2 49],27
[-1 18 11 0 34 0 10 -20 46 0 38 41],9
[-20 0 0 27 -33 0 0 -22 -2 -37 41 23 0 -21 41 -42 6 -31 -19 1 49 -2 36 -30 -33 -49 50 -15 42 16 43 38 16 0 44 18 -39 39 18 -13 -26],33
[-32 -4 -34 2 0 42 44 0 0 0 0 27 0 -37 -22 50 23 39 -1 -41 24],12
[-39 -45 -3 47 29 0 11 -10 0 0 0],10
[-14 0 -36],1
[0 -20 17 45 31 2 20 -36 15 0 -28 15 22 -19 -25 -35 23 50 38 41 -47 -8 -27 -25 0 44],24
[0 0 0 0 0 -31 30 0],7
[0 0 0 0 0 0],5
[5 -25 2 -24 0 43 31 -12 20 -27 -35 -45 18 -50 0 34 28 -33 0 0 39 24 32 0 -17 -31 -24 37 9 -23 -12 -15 0 -6 -39 20 13 4 -50 -49 32 16 34 -21],32
[10 0 49 -37 0 0 39 1 -17 27 36 -20 -19 27],5
[0 19 0 -46 0 -48 17 -17 0 3 -34 -50 -15 37 0 22 27 -4 11 -25 -4 13 10 27 23 0 -14 -33 43 4 4 -15 33 -16 29 -50 -2],25
[0 42 -3 -7 34 -23 0 0 -26 11 23 9 32 0 -4 -47 40 28 0 35 -14 1 -35 17 -29 10],18
[29 -2 9 26 26 -30 0 -33 31 28 -26 5 18 -45 -13 -21 -42 42 24 -27 35 10 27 34 0 0 -42 -47 11 -33 38 -23 0 3 -14 14 1 40 21 -7 -8 21],32
[-37 4 0 -23 20 0 -37 0],7
[-32 -46 25 -36 44 22 -29 32 0 0 -48 5 26 44 39 13 -17 -38 21 -2 0 0 9 -35 -8 21 14 38 42],21
[8 45 -26 -17 0 -36 -25 -40 27 29 -50 12 -45 45 3 -23 -35 -19 48 20 -43 -27 0 13 0 48 -11 0 -7],27
[0 -39 -37 3 10 24 0],6
[-17 -31 37 -8 0 -3 37 0 7 -50 0 32 0 -9 45 2 -20 47 -4 40 -37 8 26 16 -23 -38 -8 0 12 19 -11 9 0 2],32
[0 0 10 0 0],4
[23 -48 5 19 -6 0 26 34 0 -34 -39 -35 18 3],8
[-16 0],1
[30 -16 34 0 0 20 -43 0 45 31 11 41 41 0 5 49 -6 24 16 -38 50 39 -40 4 26 -43 7 -42 -45 -23 44 -38 33 26 27 -16 20 -13 -23 29 13 0 35 50],41
[8 29 -16 -40 0 -3 -29 46 0 30 0],10
[0 9 12 12 0 13 -7 0 0 50 0],10
[-5 0 -38 0 47 21 0 0 -45 -45 -49 23 -5 9 24 -21 -44 0 -28 -50],17
[-45 -15 24 0 13 -48 -5 -28 31 1 0 0 24 35 0 10 28 -34 0 -28 8],18
[0 -36 3 -26 13],0
[5 -10 45 -5 -41 -1 12 -22 33 0 44 0 -42 4 21 -9 -44 -19 0 -15 33 -29 44 -22 24 -5 24 -32 23 -38 36 -24 8 21 0 -18],34
[34 25 46 0 0 -6 -19 48 0 -22 1 -33 0 -19 -43 -47 -13 -13 -11 5],12
[0 10 -12 -8 9 6 -23 0 25 -31 36 44 9 -38 -24 42 0 42 -16 -17 0 29 -27 0 19 -2 25 10],23
[47 -44 -28 -43 0 0 -37 -37 0],8
[29 43 -21 -38 -25 32 -39 0 -5 -17 0 0 0 -33 7],12
[1 -15 34 -26 0 -37 0 14 -4 -34 -20 -28 17 -2 22 -50 -28 -32 43 -19 -32 -36 3 5 -18 11 0 9 -6 -38 15 -16 -3 49 18 24],26
[0 33 26 0 1 8 -30 0 0 0 0 28],10
[24 26 -16 47 -41 48 0 5 0 -1 -30 -29 0 -21 0 7 42 -16 -44 -48 14],14
[-11 24 0 8 -44 5 -22 0 -34 -26 0 -45 19 -40 -18 -38 13 24 42 5 -5 40 -31 -32],10
[-49 18 11 -12 0 -19 -8 21 4],4
[-12 10 -14 37 16 17 -47 48 9 -34 -1 11 0 19 -13 -14 -41],12
[-36 43 1 21 37 -7 0 -21 -41 0 22 -39 -28 -29 3 22 -40 28 -27 0 13 -46],19
[0 45 0 16 14 -29 0 0 -13 44 0 17 -24],10
[31 0 -48 0 -13 43 -31 -6 0 42 0 -19 37 -40],10
[21 -31 32 -47 -33 6 -44 10 42 0 18 10 0 -45 0 20 -12 -25 23 18 46 16 26 -36 26 0 13 -48 0 4 18 20 -11 12 0 50 -25],34
[-2 -40 -26 -37 -14 3 41 -20 0 38 48 40 45 -29 -47 0 30 43 -15 -22 -22 32 14 0 38 28 3 38 -15 -45 -3 0],31
[-10 15 40 -29 14 13 9 -45 0 0 -40 0],11
[0 -19 -43 -43 -3 0 0 0 27 -6 40 -39 3 44 2 -5 0],16
[0 0 -44 -39 -3 0 5 20 -9 -25 1 -31 44 37 -42 20 40 31 6 10 -26 50 -3 -43 -20 -10],5
[-30 -50 -14 -27 0 35 -5 -31 45 2 0 20 1 -7 -11 -29 9 0],17
[42 -32 -28 25 -19 0 14 -23 -30 0 -35 21 -30 39 6 -26 4 2 -18 50 0 41 -44 40 0 -15 17 40 0 2 -18 45 -46 -46 0 0],35
[-46 38 -47 -42 -9 -16 0 20 0 25 29 -47 0 0],13
[5 41 0 -12 -27 33 41 -34 3 -33 6 -47 9 0 19 0 5 -13 -47 33 0 13 -37 35 36 -31 -42 13 6 -1 -17 -28 0 45],32
[-8 0 -14 -20 -44 48 -40 2 11 -50 32 -4 46 48 -48 -33 -38],1
[41 -26 48 -2 0 38 0 -33 0 45 41 0 47 20 43 -29 -23 19 13 -20 0 -20 -16],20
[35 7 -13 -16 41 0 34 28 45 9 33],5
[-42 -20 -10 0 26 -11 47 46 -16 -32 16 0 0 30 -43 39 -22 0 25 -13 35 0 45 41 -19 -5 -24 36],21
[-5 26 -13 0 -24 0 -22 0 23 -43 -14 17 33 -13 -49 -18 0 25 0 -30 16 44 -17 46 0 25],24
[-5 -3 -44 -30 37 16 30 -50 -40 -33 42 -45 31 -43 -24 40 -5 -4 -14 38 11 23 -17 -10 -41 0 0 15 27 37 -13 -39 10 14 12 -32 -6 22 6 17 -45 50],26
[-17 5 -16 26 20 -49 -6 44 34 0 -32 37 47 17 -46 39 21 -29 7 -6 -18 44 0 -21 0 -23 5 -13 -8 -4 -9 -2 -42 -28 -39 24 14 0],37
[-44 -23 -18 37 28 0],5
[0 -9 0 0 0 0],5
[-13 43 0 4 45 50 -27 -22 25 -50 0 21 -42 38 43 43 -24 -4 6 12 15 0 -46 -30 44 24 -35 11 0 39 49 -44 31 0 30 28 34 19 0 -9 9 -5 7 -34 24 49],38
[0 -34 0 0],3
[3 0 0 45 21 0 -17],5
[21 0 3 -25 -20 34 0 -12 0],8
[0 35 -5 47 -15 48 42 -32 -34 -3 21 26 -20 41 3 12 36 -32 25 -13 -35 -1 24 -19 8 -20 38 -11 14 -26 20 -28 -34 29 22 -26 -5],0
[37 -13 13 -13 41 32 46 12 18 23 0 -10 0 0 -17 33 -17 -10],13
[-28 5 -36 -30 -43 -14 6 -35 0 -26 41 29 12 -1 -48 -43 -30 29 43],8
[-38 7 -42 -33 -45 3 39 -49 0 -41 -36 24 3 17 50 -41 -21 40 -39 16 27 -28 -33 -43],8
[38 -26 0 -34 -46 0 -38 0 -23 -22 47 33 18 -31 0 30 48 37 0 -42 -50 -48 2 -40 -45 -35 44 -8 9],18
[7 37 -32 17 33 -20 -18 -49 0 43 6 40 29 43 -41 12 22 0 45],17
[6 -17 -47 -37 46 -22 6 35 -34 26 -19 -32 -47 -1 42 -14 34 31 48 0 -12 0 -26 16 -17 12 33],21
[50 -28 -46 20 50 0 0 -31 0 -30 -39 0 0 26 -11 14 35 33],12
[6 -45 0 22 0 3 9 1 -45 8 26 -24 -11 26 -32 -42 42 -38 26 -35 -10 26 0 3 -10 5 -17],22
[-42 18 0 8 0 0 0 -35 0 -26 -42 30 -44 38],8
[-29 36 23 -2 17 0 -10 -43 10 29 0 0 41 -45 37 0 21 20 46 -34 0 5 -13 22 -49 38 30 -33 24 0 48 4 -40 10 19 -41 0 40 -33 -48 -41 -33 -9],36
[0 -4 -4 10 15 31 -16 26 -35 -37 -25 30 -35 -7 0 -25 -41 -30 49 46 0 -34 39 -1 22],20
[-26 0 0 12 0 0 -35 11 -33 0 0 -50],10
[0 0 -43 40 0 0 0],6
[8 10 27 43 -18 44 0 -19 39 -42 40 10 41 -26 0 26 25 18 -36 -28],14
[25 49 5 0 -1 -37 -9 32 0 50 -44 20 0 17 -11 0 -3 -22 45 -11 3 -37 24 -47 -21 -11 39 -16 -30 -4],15
[50 19 -7 41 -35 -6 50 0 0 -13 24 -12 17 -46 -1 25 13 20 -25 26 16 -35 -16 -49 0 0 22 -10 -35 10 19 -14 3 -21 12 -25 -48 4 8 0 -19 -1 0 -21],42
[0 45 0 -27 0 30 47 36 -38 50 0 -19 -49 0 -46 0],15
[25 31 -13 -15 -1 3 30 -33 -22 40 36 1 -34 -44 39 45 13 -6 0 -2 17 21 0 -33 0 24 21 -23 50 18],24
[-29 -4 14 25 47 0 -2 -1 0 0 -44 33 12 18 -36 -14 7 -43 5 27 4 -6 0],22
[0 7 0 3 -49 0 14 -6 -50 -7 26 0 -12 -29 -28 20 -24 -42 9 3 -49 -41 37 -38 41 -12 -20 -50 -43 0 0],30
[0 3 44 27 -13 8 -40 8 -20 29 3 0 13 -19 0 47 -23 -2 -19 -6 8 34 -25 -3 23 -49 -43 -15 -25 -35 37 21 43 0 -12 4 -29 33 0 -24 -21],38
[0 -26 -18 5 -48 2 -16 31 14 34 21 -46 -26],0
[40 20 -8 0 0 0 -5 -17 -6 -43 0 0 -43 48 -4 45 13 11 32 -36 0 -27 41],20
[-37 26 -48 -12 21 -9 -28 20 28 22 -7 23 -39 30 0 16 2 15 14 -39 3 -38 -25 1 15 24 40 -7 -50 -16 -23 -46 -49 6 -18 0],35
[35 -29 -32 27 -30 49 -35 -3 -48 -34 27 -11 29 -18 50 -48 3 23 -37 26 -32 -25 5 0 40 0 -33 -2 43 23 -6 12 25 -47 0 -12 43 39 36 0 0 -13 -31 22 31 36],40
[-32 3 34 -5 4 32 -5 -21 34 28 0 27],10
[14 0 43 48 -40 19 0 -43 0 -38 17 9 0 0 30 37 3 -39 42 24 0],20
[-28 -7 -19 48 29 0 14],5
[0 36 -1 37 0 -46 14 0 46 -2 22 31 -2 0 15 7 40 0 0 50 -17 10 -21],18
[5 29 -40 -47 -7 0 6 0 -19 21 -21 -24 28 44 -46 2 6 -40 -46 44 -5 -44 17 27 -42 -20 0 40 1 -26 25 -5 -24 -42 8 44 -12 -47 -16 -20 -11 -47 -41 -43],26
[-20 -47 -33 37 0 4 3 -36 43 -23 -12 0 0 -39 -8 -36 -5 19 46 16 -31 8 21 2],12
[-26 27 -25 -16 36 4 -46 -23 39 0 4 0 50 7 0 28 -14 21 -48 3 -38 14 12 21 15 -26 44 -25 0 7 -6 0 -15 0 -44 17 -38 -50 -43 -44 25 2 16 48 -34 40 -35 17],33
[16 -12 -2 -13 0 29 0 -9 47 34 -4 3 -38 0 -21 5 -26 25 0 -3 0 -8 13 21 -4 -39 0 0 -6 27 -10 20 -39],27
[11 0 15 -29 -44 38 19 -18 0 10 -42 0 43 0 6 -9 36 35 -46 40 48 48 -5 -25 -43 0 -46 -36 0 0 -39 50 -33 -30],29
[25 28 23 -39 -48 48 3 21 0 18 -4 50 -2 8 0 -50 -24 21 28 0 -43 -20 -34 26 45 8],19
[-43 29 -40 0 0 -5 0 -25 29 0 27],9
[-50 -49 23 49 -35 -47 -1 2 0 -26 -20 -26 26 -18 -1 12 -9 48 -50 9 43],8
[15 0 -25 4 -23 31 9],1
