v>;4SwQM,vv>;4SSwwQQMM
w7u;Y8[,ww7uu;YY8[
"]
&
^-'m7SjhsbVMBm","]
&
^-'mm7SSjjhhssbbVVMMBBmm"
E/Nj6nO|<+Nk,EE/NNjj6nnOO|<+NNkk
|*AU3&A!CI?[,|*AAUU3&AA!!!CCII?[
-!p&a6YkmSda@-,-!!!pp&aa6YYkkmmSSddaa@-
"38mrxR]@^sp:U
.BX","38mmrrxxRR]@^sspp:UU
.BBXX"
34,34
"I,-z Q","II,-zz QQ"
*X,*XX
"i#
","ii#
"
",P""",",PP"""
N|Z.#NqL,NN|ZZ.#NNqqLL
"o3cID_FOm,[RA!.h~9ji","oo3ccIIDD_FFOOmm,[RRAA!!!.hh~9jjii"
E'7R~kv?ehq(/z5	,EE'7RR~kkvv?eehhqq(/zz5	
`:-$Va_,`:-$VVaa_
zx_q,zzxx_qq
"lB0%P8Be'""I=*","llBB0%PP8BBee'""II=*"
}pf</s<l G,}ppff</ss<ll GG
 8Jk}5o, 8JJkk}5oo
^4zrh&(ao^Ac9a,^4zzrrhh&(aaoo^AAcc9aa
#eW;dy?ViJSJ,#eeWW;ddyy?VViiJJSSJJ
+,+
")V1W,5g,'@0CC1$P6/2",")VV1WW,5gg,'@0CCCC1$PP6/2"
!$Ad;w/Y&-,!!!$AAdd;ww/YY&-
"qA-f,AW-BJ(mIccW:XL","qqAA-ff,AAWW-BBJJ(mmIIccccWW:XXLL"
)O?S_B.vayN0_?.0xsyJ,)OO?SS_BB.vvaayyNN0_?.0xxssyyJJ
TOtSN2ufT-f),TTOOttSSNN2uuffTT-ff)
42K{V5PIMd;jDRT-E3PQ,42KK{VV5PPIIMMdd;jjDDRRTT-EE3PPQQ
~,~
WHK~?T@,WWHHKK~?TT@
-,-
0eVRvzU,0eeVVRRvvzzUU
"d,\Kj	R~SGsEp","dd,\KKjj	RR~SSGGssEEpp"
h21IZsV^0J)h,hh21IIZZssVV^0JJ)hh
">z'JCL
3f*rd7ZoB",">zz'JJCCLL
3ff*rrdd7ZZooBB"
X*kD:2+}*`Syu&!:,XX*kkDD:2+}*`SSyyuu&!!!:
<D-L@E0in}k|A:0 #IZ\,<DD-LL@EE0iinn}kk|AA:0 #IIZZ\
Vz>:F~V</4S6%,VVzz>:FF~VV</4SS6%
"cY%la Dae,w'	9bOd","ccYY%llaa DDaaee,ww'	9bbOOdd"
",G",",GG"
".%OS
afa8",".%OOSS
aaffaa8"
&KE,&KKEE
&@GZX;0u	ow5RJ+2j,&@GGZZXX;0uu	ooww5RRJJ+2jj
Zs)*0CrmQ!n}HHW$R4,ZZss)*0CCrrmmQQ!!!nn}HHHHWW$RR4
<2;:L7Pu.l&7^,<2;:LL7PPuu.ll&7^
Q	+M&y-,QQ	+MM&yy-
/:Q;/{,/:QQ;/{
t	YdqTIeSgC)Z?|,tt	YYddqqTTIIeeSSggCC)ZZ?|
tTy;0jC>wfH](s^@wL',ttTTyy;0jjCC>wwffHH](ss^@wwLL'
"X![l""JA93!zT0\)N","XX!!![ll""JJAA93!!!zzTT0\)NN"
"s,q*%hZi97%w4|&k.u#8","ss,qq*%hhZZii97%ww4|&kk.uu#8"
6x1t^x,6xx1tt^xx
w,ww
XC	#F,XXCC	#FF
f/W]:Ylu $p6aiH,ff/WW]:YYlluu $pp6aaiiHH
drLiN?x#u|,ddrrLLiiNN?xx#uu|
"6
a","6
aa"
E~^;-yakI_O 2/b,EE~^;-yyaakkII_OO 2/bb
6OeN}TT!D5]R~r	m,6OOeeNN}TTTT!!!DD5]RR~rr	mm
S.,SS.
"T
&)c.CNt","TT
&)cc.CCNNtt"
uF_`?TrimTreq,uuFF_`?TTrriimmTTrreeqq
",qi",",qqii"
gfBT,ggffBBTT
9Rj8HxYh]2o2!hB*,9RRjj8HHxxYYhh]2oo2!!!hhBB*
 g@]Zp, gg@]ZZpp
Nw,NNww
"C""QX","CC""QQXX"
rCy>BT ygwv,rrCCyy>BBTT yyggwwvv
OHhf\2`,OOHHhhff\2`
",",","
eEm|`,eeEEmm|`
87ok)VU<9C-R!*x0_G%\,87ookk)VVUU<9CC-RR!!!*xx0_GG%\
"\OA1]3xoV@S,P[(p%U/","\OOAA1]3xxooVV@SS,PP[(pp%UU/"
"2I8dda,>j}	","2II8ddddaa,>jj}	"
yWSHI,yyWWSSHHII
nDe#0l,nnDDee#0ll
pH#b:o+5T*,ppHH#bb:oo+5TT*
"]d.p
BmL","]dd.pp
BBmmLL"
"C#M>3\zX+:,p{y?:cU7","CC#MM>3\zzXX+:,pp{yy?:ccUU7"
"En](H2V
!","EEnn](HH2VV
!!!"
6>FFMpTM,6>FFFFMMppTTMM
0_g(c,0_gg(cc
R~se.O@#3i,RR~ssee.OO@#3ii
b[@y'#,bb[@yy'#
Qg+iZ:E?%e,QQgg+iiZZ:EE?%ee
"uQ
;I?6","uuQQ
;II?6"
2ym^E}rs&w(e,2yymm^EE}rrss&ww(ee
Xw:WN4Py]N~H9LE,XXww:WWNN4PPyy]NN~HH9LLEE
i&4=,ii&4=
"v<G8uN`,h=LZ96","vv<GG8uuNN`,hh=LLZZ96"
~Co=,~CCoo=
IZ	,IIZZ	
2/[<[1`q_so,2/[<[1`qq_ssoo
|oN	W#l>,|ooNN	WW#ll>
ND&j,NNDD&jj
Vk!QXjdW,VVkk!!!QQXXjjddWW
C!*wTR$Dp,CC!!!*wwTTRR$DDpp
"VJYuVC
vGqk?Bz3g(","VVJJYYuuVVCC
vvGGqqkk?BBzz3gg("
"Q=:^fZ6m
","QQ=:^ffZZ6mm
"
FU,FFUU
V3;S;Ha)S,VV3;SS;HHaa)SS
3:s>TkfE5r.%l6.. l,3:ss>TTkkffEE5rr.%ll6.. ll
XHrz>Oii<`)8emIc}P,XXHHrrzz>OOiiii<`)8eemmIIcc}PP
-uA%EJ{k,-uuAA%EEJJ{kk
&;$qUb	LR}hD,&;$qqUUbb	LLRR}hhDD
-,-
%,%
7%Ca'-txLK`M?R$g;Z,7%CCaa'-ttxxLLKK`MM?RR$gg;ZZ
Mr'80y,MMrr'80yy
cVB1q>.)ywfV,ccVVBB1qq>.)yywwffVV
#,#
"/_7rc!nG-W+\""gs~","/_7rrcc!!!nnGG-WW+\""ggss~"
"'1?k,dD7)","'1?kk,ddDD7)"
YtwLYP?,YYttwwLLYYPP?
w,ww
"d[ $fo""RiD.`-Sd","dd[ $ffoo""RRiiDD.`-SSdd"
0+\okRQ 4Y.En/,0+\ookkRRQQ 4YY.EEnn/
"7""1]8""
j&rmSr9/","7""1]8""
jj&rrmmSSrr9/"
wCaeMe23=}xbF03u,wwCCaaeeMMee23=}xxbbFF03uu
\59hX,\59hhXX
H6oY&b^U?>FRp~,HH6ooYY&bb^UU?>FFRRpp~
Yz|,YYzz|
Xx,XXxx
";sv,^Vx.z0$=|@""(a~/",";ssvv,^VVxx.zz0$=|@""(aa~/"
e3s(lT;u!1[:b]v,ee3ss(llTT;uu!!!1[:bb]vv
"o5A~j{E""5'>7","oo5AA~jj{EE""5'>7"
=ORV l@iUwDta$o1>,=OORRVV ll@iiUUwwDDttaa$oo1>
p0&UK5HRja('?C,pp0&UUKK5HHRRjjaa('?CC
.&~q|oY_Vg<C$O.,.&~qq|ooYY_VVgg<CC$OO.
V^@Qx7aA9Swbqg,VV^@QQxx7aaAA9SSwwbbqqgg
}uJgAL/lCS],}uuJJggAALL/llCCSS]
SY6uk>bG,SSYY6uukk>bbGG
"8;QBzYCO{S
@~Cz","8;QQBBzzYYCCOO{SS
@~CCzz"
Gx&kB+'5FyTi~\9kep8,GGxx&kkBB+'5FFyyTTii~\9kkeepp8
f,ff
"""]MG=7eV4f==[qmUY#Z","""]MMGG=7eeVV4ff==[qqmmUUYY#ZZ"
"_S[I#5_@E='0`,6KSa*s","_SS[II#5_@EE='0`,6KKSSaa*ss"
9U7J,9UU7JJ
fUk]qNN5Tzt*)v k!|	,ffUUkk]qqNNNN5TTzztt*)vv kk!!!|	
nK~=~!9<$Ev47B',nnKK~=~!!!9<$EEvv47BB'
"URV~)L""~BNZM[v_","UURRVV~)LL""~BBNNZZMM[vv_"
#i{~<4	rdcNC>d2l Dl,#ii{~<4	rrddccNNCC>dd2ll DDll
)n{_bCpj8 o41,)nn{_bbCCppjj8 oo41
x+z,xx+zz
I'`i1BZ,II'`ii1BBZZ
c5U,cc5UU
"*9>nN
G-akEv(","*9>nnNN
GG-aakkEEvv("
":NV6e kt4=\NVs,>",":NNVV6ee kktt4=\NNVVss,>"
xvY])=o,xxvvYY])=oo
*^^u9n|lw.|M,*^^uu9nn|llww.|MM
XJ,XXJJ
cG%oy+ZNo,ccGG%ooyy+ZZNNoo
F.TX1J#,FF.TTXX1JJ#
D D_7j,DD DD_7jj
c%_|;igd,cc%_|;iiggdd
"+Nf""fjT2J9>)<$p3pmd","+NNff""ffjjTT2JJ9>)<$pp3ppmmdd"
dC,ddCC
wv-Fm{3j@~mp 	oKF7-,wwvv-FFmm{3jj@~mmpp 	ooKKFF7-
",{D()-H4EBFrO[3,)Kd",",{DD()-HH4EEBBFFrrOO[3,)KKdd"
"L3U<7	RQ:81(""","LL3UU<7	RRQQ:81("""
"v,F\","vv,FF\"
:lmE,:llmmEE
"d63~.7,""""O=u","dd63~.7,""""OO=uu"
g(%_9F<P/|23qR,gg(%_9FF<PP/|23qqRR
" ""dF#R[chI|~;9S"," ""ddFF#RR[cchhII|~;9SS"
?<w%YTvJ}aCpdM.\,?<ww%YYTTvvJJ}aaCCppddMM.\
v}/d]#(=y`>cE,vv}/dd]#(=yy`>ccEE
_G#J<HvZU1E.PK~,_GG#JJ<HHvvZZUU1EE.PPKK~
;#xG4:Zq];Kk,;#xxGG4:ZZqq];KKkk
"np
MFNe	","nnpp
MMFFNNee	"
BA=*8[C<D@ut5)	,BBAA=*8[CC<DD@uutt5)	
"yRDu""%-n^#Fi","yyRRDDuu""%-nn^#FFii"
BA:8}nkvy0MZ,BBAA:8}nnkkvvyy0MMZZ
:h*),:hh*)
s$!kFl>l54+,ss$!!!kkFFll>ll54+
:=ko@M!TDDc&=1y~,:=kkoo@MM!!!TTDDDDcc&=1yy~
0,0
KR4dsiW5fWo,KKRR4ddssiiWW5ffWWoo
"d2O4,Vqt<m+C","dd2OO4,VVqqtt<mm+CC"
"^vF4=Y
>_P%q6HRS`","^vvFF4=YY
>_PP%qq6HHRRSS`"
>&}Oy0+~iyQC89@=~r^,>&}OOyy0+~iiyyQQCC89@=~rr^
0O,0OO
"""{r+& &H3t{;Fi:Y","""{rr+& &HH3tt{;FFii:YY"
s:cSN,ss:ccSSNN
"cT?,^:|Q8x7i=VxKX","ccTT?,^:|QQ8xx7ii=VVxxKKXX"
X,XX
g89E*K;,gg89EE*KK;
lmJQm?{(*e=_mj2*CI,llmmJJQQmm?{(*ee=_mmjj2*CCII
k5o,kk5oo
j$`{5s 3u#z{BZ,jj$`{5ss 3uu#zz{BBZZ
"&Lh*;FTz
h","&LLhh*;FFTTzz
hh"
"o9Qu>m
","oo9QQuu>mm
"
",y)0",",yy)0"
2uJ OH_f@c)-v(euKFU,2uuJJ OOHH_ff@cc)-vv(eeuuKKFFUU
rnV:U5,rrnnVV:UU5
KC3),KKCC3)
"zqj
WXHI~^)","zzqqjj
WWXXHHII~^)"
N$Llu$\j6FOjq^5,NN$LLlluu$\jj6FFOOjjqq^5
|J!%7V*2H,|JJ!!!%7VV*2HH
S1OS\;Vu=XME?v,SS1OOSS\;VVuu=XXMMEE?vv
4OH,4OOHH
AywMGmiJ,AAyywwMMGGmmiiJJ
"M	IO{u/f[y7B9
+QX","MM	IIOO{uu/ff[yy7BB9
+QQXX"
"2v!/i,","2vv!!!/ii,"
"hFU[,&p5Rpa	Z# M=9@A","hhFFUU[,&pp5RRppaa	ZZ# MM=9@AA"
KlX@\x)0<R<,KKllXX@\xx)0<RR<
axO-ME}<x<0KISMC,aaxxOO-MMEE}<xx<0KKIISSMMCC
"*CsgJ/Slch5
$U&1x&","*CCssggJJ/SSllcchh5
$UU&1xx&"
"
kKQE","
kkKKQQEE"
A,AA
"8v,
R<_","8vv,
RR<_"
j[1_,jj[1_
"M.UE,h>u4c^","MM.UUEE,hh>uu4cc^"
 N&6`X?Qb, NN&6`XX?QQbb
%,%
qQ}3,qqQQ}3
V5f'AKs4v^S,VV5ff'AAKKss4vv^SS
u=oCe|v[GhY!z&ZEZnf,uu=ooCCee|vv[GGhhYY!!!zz&ZZEEZZnnff
"4K#q+q'tyQ=MRot
EJ2","4KK#qq+qq'ttyyQQ=MMRRoott
EEJJ2"
E;EFet_W;:~W,EE;EEFFeett_WW;:~WW
o(+[ic.hj9pY(E,oo(+[iicc.hhjj9ppYY(EE
"Crg=pe
 EG0j	","CCrrgg=ppee
 EEGG0jj	"
1L&-r0LUK,1LL&-rr0LLUUKK
"^87""y{)	WW[@#S*,","^87""yy{)	WWWW[@#SS*,"
6XE>4>7dI%#m,6XXEE>4>7ddII%#mm
ks6Xf]AqWhQ^FaoQeD,kkss6XXff]AAqqWWhhQQ^FFaaooQQeeDD
"c-""oM#$#qx.wa{","cc-""ooMM#$#qqxx.wwaa{"
"*O9
cOs!4","*OO9
ccOOss!!!4"
/C-4/P],/CC-4/PP]
"|k.8Wb$^x
xwEj&{1A-","|kk.8WWbb$^xx
xxwwEEjj&{1AA-"
"Nb-v(,;","NNbb-vv(,;"
"(ZgJ[lZ
7sdyg","(ZZggJJ[llZZ
7ssddyygg"
-yFGznH,-yyFFGGzznnHH
}FH58&cKc{]lb	E,}FFHH58&ccKKcc{]llbb	EE
A,AA
C`(>lO<%l,CC`(>llOO<%ll
gVi%T(]KurHyL^y26/%/,ggVVii%TT(]KKuurrHHyyLL^yy26/%/
?-btQBYL>}DhJyN6r2,?-bbttQQBBYYLL>}DDhhJJyyNN6rr2
b_.']:YX4eV;,bb_.']:YYXX4eeVV;
Ypn7m}WG*zDWF/{*RBwG,YYppnn7mm}WWGG*zzDDWWFF/{*RRBBwwGG
Y,YY
fO{-~!,ffOO{-~!!!
12.[H^>9bclx	kVL$x,12.[HH^>9bbccllxx	kkVVLL$xx
c,cc
l@:;(V,ll@:;(VV
b0);$SI,bb0);$SSII
H!e['=~&$v|R,HH!!!ee['=~&$vv|RR
s=YQPBG47ls;>X ,ss=YYQQPPBBGG47llss;>XX 
1,1
"B?""3oWX(1+usZv	","BB?""3ooWWXX(1+uussZZvv	"
49dRF3xgD,49ddRRFF3xxggDD
2N{BKHD,2NN{BBKKHHDD
V~-:n65o,VV~-:nn65oo
\{rD{HdN`SdKyQ,\{rrDD{HHddNN`SSddKKyyQQ
"aX`7u"" X[cu","aaXX`7uu"" XX[ccuu"
a#muhB9<vhEPbyY,aa#mmuuhhBB9<vvhhEEPPbbyyYY
:[-Eb&r/ad283HU,:[-EEbb&rr/aadd283HHUU
70c,70cc
"6{Ymq4NG
,j9d0u2{=m""","6{YYmmqq4NNGG
,jj9dd0uu2{=mm"""
d,dd
&y0:8&-v![SY,&yy0:8&-vv!!![SSYY
LH5;)jfPpt,LLHH5;)jjffPPpptt
i*4	)?`/S/,ii*4	)?`/SS/
M,MM
?=4O{ 11X%LE[X@EEg[\,?=4OO{ 11XX%LLEE[XX@EEEEgg[\
{P7*_t,{PP7*_tt
'c,'cc
D=J\toO%u6ZA~ns8,DD=JJ\ttooOO%uu6ZZAA~nnss8
"""f4i*9r","""ff4ii*9rr"
F,FF
SJ/	v6z@pVD,SSJJ/	vv6zz@ppVVDD
1L'&1OQ4N/\+DeY%$e,1LL'&1OOQQ4NN/\+DDeeYY%$ee
|d,|dd
j{:)ft}flic{blAY|@,jj{:)fftt}fflliicc{bbllAAYY|@
WYBT-O0^T80@,WWYYBBTT-OO0^TT80@
5VlS]@IF,5VVllSS]@IIFF
[8,[8
Ijp]|Ok-	e{,IIjjpp]|OOkk-	ee{
")\+.>
v9;_;Y",")\+.>
vv9;_;YY"
J~F=ko,JJ~FF=kkoo
rF'3-m,rrFF'3-mm
tQg~@?btl.WX,ttQQgg~@?bbttll.WWXX
nWWsF.pJ,nnWWWWssFF.ppJJ
"~,>R+~&rL&-=Tc","~,>RR+~&rrLL&-=TTcc"
Lif&#/e7-ssv<Mm@thzT,LLiiff&#/ee7-ssssvv<MMmm@tthhzzTT
i8d:mM5-QQ`,ii8dd:mmMM5-QQQQ`
|Cr+tWH`Jb1,|CCrr+ttWWHH`JJbb1
",#d8 A",",#dd8 AA"
"?&+AO
f+9","?&+AAOO
ff+9"
">/MjH,rJHTl&",">/MMjjHH,rrJJHHTTll&"
"gUYi6T$sT.-I$z1eD5,","ggUUYYii6TT$ssTT.-II$zz1eeDD5,"
"yQ'>aJ@e<""~E!","yyQQ'>aaJJ@ee<""~EE!!!"
RE,RREE
4}QR/j0:zdx,4}QQRR/jj0:zzddxx
vA,vvAA
" ~{spc,-"," ~{ssppcc,-"
ZlUYm9Z_,ZZllUUYYmm9ZZ_
MO/sRAS19),MMOO/ssRRAASS19)
B,BB
};k 	_5OhlgqGH,};kk 	_5OOhhllggqqGGHH
">Hk8<BU
K/-j",">HHkk8<BBUU
KK/-jj"
}[]GZ|5t)e{:CT0$3,}[]GGZZ|5tt)ee{:CCTT0$3
_Fuf,_FFuuff
yH,yyHH
B}p,BB}pp
"3|%,=+","3|%,=+"
"y+K|/q(
kf1}VaX[r	d","yy+KK|/qq(
kkff1}VVaaXX[rr	dd"
&8<Mk/,&8<MMkk/
s,ss
@UF\u,@UUFF\uu
+d,+dd
8yGA86I&z`NQD;5i[N,8yyGGAA86II&zz`NNQQDD;5ii[NN
yMna-DUty'u}vH01Z},yyMMnnaa-DDUUttyy'uu}vvHH01ZZ}
bV9h!+aN4b#,bbVV9hh!!!+aaNN4bb#
'C4{SdU))QSDM,'CC4{SSddUU))QQSSDDMM
J+_wG:k9(-NI6b'),JJ+_wwGG:kk9(-NNII6bb')
|nl+d[0s_8/-y(:x,|nnll+dd[0ss_8/-yy(:xx
"8""h*b","8""hh*bb"
84neaQ,84nneeaaQQ
"
H.
","
HH.
"
:nS?n#,:nnSS?nn#
N-j?]E,NN-jj?]EE
;R<UELYBrC:|p0]u\O.),;RR<UUEELLYYBBrrCC:|pp0]uu\OO.)
"4$tX7<4Tj+QA""^|?","4$ttXX7<4TTjj+QQAA""^|?"
Md>2s,MMdd>2ss
t	j!-_!~7H!FqdaO,tt	jj!!!-_!!!~7HH!!!FFqqddaaOO
I}x4h8oG&As,II}xx4hh8ooGG&AAss
6z 9HX|00*,6zz 9HHXX|00*
nHS~	s{fY7c,nnHHSS~	ss{ffYY7cc
]>a?9~^,]>aa?9~^
g;~&#(\lkd.'{,gg;~&#(\llkkdd.'{
-@'.p^-U,-@'.pp^-UU
 wI1O^jYFmy#p=B!)O<, wwII1OO^jjYYFFmmyy#pp=BB!!!)OO<
MHTzeK3@`hk<U),MMHHTTzzeeKK3@`hhkk<UU)
"1I{^""","1II{^"""
Q:pqX]NDeam7Vhq,QQ:ppqqXX]NNDDeeaamm7VVhhqq
Pa]j,PPaa]jj
Cq,CCqq
u;zQ,uu;zzQQ
MTVZ|%<oB=/yz<t'OGT,MMTTVVZZ|%<ooBB=/yyzz<tt'OOGGTT
szMaW[	,sszzMMaaWW[	
-*umh,-*uummhh
{g'ev?,{gg'eevv?
(o^)b>G*%;Q1,(oo^)bb>GG*%;QQ1
kvkw&U:Y9bV;o/(mzY,kkvvkkww&UU:YY9bbVV;oo/(mmzzYY
"UyO""7X9v,Hb s^]h^","UUyyOO""7XX9vv,HHbb ss^]hh^"
m7L}[5Hd-a	r,mm7LL}[5HHdd-aa	rr
"l?I$KLKG
","ll?II$KKLLKKGG
"
;\AuP){'io6:gK;i2tT^,;\AAuuPP){'iioo6:ggKK;ii2ttTT^
pw<?F8)$p>JP2,ppww<?FF8)$pp>JJPP2
"X,869N","XX,869NN"
0uEeZ+G,0uuEEeeZZ+GG
"YO]
""C2PF )|","YYOO]
""CC2PPFF )|"
"'}@W&?
\""u5","'}@WW&?
\""uu5"
C,CC
pew7^kAnGu,ppeeww7^kkAAnnGGuu
MF!	e(.f,MMFF!!!	ee(.ff
<}!A&_	4,<}!!!AA&_	4
"&H
^&<C~D""Nzm\
`","&HH
^&<CC~DD""NNzzmm\
`"
"x?g_""FHIV?NU1{On","xx?gg_""FFHHIIVV?NNUU1{OOnn"
 S!	-P=ojH?cYHz, SS!!!	-PP=oojjHH?ccYYHHzz
JHuVc4,JJHHuuVVcc4
tY[iI$P2TF_yy=B@s6~,ttYY[iiII$PP2TTFF_yyyy=BB@ss6~
"x_,az^\em,","xx_,aazz^\eemm,"
?+Y	Hpah<a,?+YY	HHppaahh<aa
wN45@C~\#6_!M,wwNN45@CC~\#6_!!!MM
w:b[[W((O5w H,ww:bb[[WW((OO5ww HH
"v(NHDP	5)gvD
@?NR","vv(NNHHDDPP	5)ggvvDD
@?NNRR"
m,mm
mv:<,mmvv:<
|,|
H,HH
"9\GEVzm|+6,q65","9\GGEEVVzzmm|+6,qq65"
"-*Bl8^QU4Z>m"" (Vx","-*BBll8^QQUU4ZZ>mm"" (VVxx"
SCef['F5'='siY,SSCCeeff['FF5'='ssiiYY
%Qc<|1$\OBNIttW0j,%QQcc<|1$\OOBBNNIIttttWW0jj
",Z\gBN$*)R.W#m>Q",",ZZ\ggBBNN$*)RR.WW#mm>QQ"
"u<|i,wYTr$AK","uu<|ii,wwYYTTrr$AAKK"
(,(
"pp`gzYFy
BO$wM,j6.""`","pppp`ggzzYYFFyy
BBOO$wwMM,jj6.""`"
S	9@6>5qAb{0,SS	9@6>5qqAAbb{0
j9~waY{ <1*,jj9~wwaaYY{ <1*
WpE?;!rFS,WWppEE?;!!!rrFFSS
iP^[19?+)s[X-,iiPP^[19?+)ss[XX-
"H\u= ""s1)GT","HH\uu= ""ss1)GGTT"
#AP)UX&Ltg}o.;=B,#AAPP)UUXX&LLttgg}oo.;=BB
"eh[n
hg","eehh[nn
hhgg"
"'/k<K^w`>,","'/kk<KK^ww`>,"
"c1|,L/&Zv>;ap`1#","cc1|,LL/&ZZvv>;aapp`1#"
c7pxu,cc7ppxxuu
"-U.HhRh&""#Uvk.u","-UU.HHhhRRhh&""#UUvvkk.uu"
UEXK,UUEEXXKK
B69f,BB69ff
KX:iLfbrZJArl	,KKXX:iiLLffbbrrZZJJAArrll	
B ;n:fBV3^r|BI,BB ;nn:ffBBVV3^rr|BBII
LQPtOu+A,LLQQPPttOOuu+AA
"1J(""xoiualJ""8","1JJ(""xxooiiuuaallJJ""8"
".,?MBL)&O<IvM;E^8e",".,?MMBBLL)&OO<IIvvMM;EE^8ee"
"F:^a)$g2fd""R","FF:^aa)$gg2ffdd""RR"
e@K#TD09rs^=.=XMI.,ee@KK#TTDD09rrss^=.=XXMMII.
";E`_*x""xuL_A:n@&[!""",";EE`_*xx""xxuuLL_AA:nn@&[!!!"""
",`7Aw$4Ki|Dp",",`7AAww$4KKii|DDpp"
W*O$QsdB9:2,WW*OO$QQssddBB9:2
"
v0Y","
vv0YY"
L!,LL!!!
",",","
Kgf,KKggff
.]U(,.]UU(
MQu;pYB!q#,MMQQuu;ppYYBB!!!qq#
0,0
"%:,?%AZJF9_
","%:,?%AAZZJJFF9_
"
=ld{E*&xtO*)JV,=lldd{EE*&xxttOO*)JJVV
"`>a,1oI~I-Www","`>aa,1ooII~II-WWwwww"
L48Dyk,LL48DDyykk
"pgm6/0Ev~4
tY?@","ppggmm6/0EEvv~4
ttYY?@"
3wXkP=)	2t4ls@-c5j,3wwXXkkPP=)	2tt4llss@-cc5jj
~] *%fh!Z(XB^(]{~},~] *%ffhh!!!ZZ(XXBB^(]{~}
XS%R|W9<Fh,XXSS%RR|WW9<FFhh
"$7Z+y
S4gd+","$7ZZ+yy
SS4ggdd+"
}84:8S1\lc7l,}84:8SS1\llcc7ll
b,bb
=7ouGzC4M^%9w-F:x),=7oouuGGzzCC4MM^%9ww-FF:xx)
GR+D(8*,GGRR+DD(8*
Q|PMX7ODolHT.4,QQ|PPMMXX7OODDoollHHTT.4
:36tERhZ)*g3:F3F,:36ttEERRhhZZ)*gg3:FF3FF
"YORYp,","YYOORRYYpp,"
SY]|{3y=XDim?^m,SSYY]|{3yy=XXDDiimm?^mm
`wCY8fgw,`wwCCYY8ffggww
"rOU $v^Yx?Hg@
","rrOOUU $vv^YYxx?HHgg@
"
{,{
T,TT
"oD>'@?""F#&n#l*","ooDD>'@?""FF#&nn#ll*"
"?$\V'KCg_Q0q`
_","?$\VV'KKCCgg_QQ0qq`
_"
*.)>sv)z,*.)>ssvv)zz
R#8,RR#8
tg:PUqr,ttgg:PPUUqqrr
:U(Mf!aK 5nr0Jrv,:UU(MMff!!!aaKK 5nnrr0JJrrvv
I,II
<t>fr:UVD$z9.INu^!d,<tt>ffrr:UUVVDD$zz9.IINNuu^!!!dd
2*~+c2?/,2*~+cc2?/
&QzXqy-7,&QQzzXXqqyy-7
{&_[BJWXhh[Hv2l,{&_[BBJJWWXXhhhh[HHvv2ll
fCI,ffCCII
wNC&{N!wZ+Pn &haM,wwNNCC&{NN!!!wwZZ+PPnn &hhaaMM
"*C}(6T	o""""BE$l7IC","*CC}(6TT	oo""""BBEE$ll7IICC"
@HzmAZ=eNb,@HHzzmmAAZZ=eeNNbb
"$jBN""Z`u""bcCl*-=L","$jjBBNN""ZZ`uu""bbccCCll*-=LL"
78o|RVc[wSX`oTi=?,78oo|RRVVcc[wwSSXX`ooTTii=?
+VT i3}OP@t,+VVTT ii3}OOPP@tt
{x/[omE~xiH@&\Y!%,{xx/[oommEE~xxiiHH@&\YY!!!%
Wu_\bs6w,WWuu_\bbss6ww
Hst$z;NmkZBI5)o;gs-,HHsstt$zz;NNmmkkZZBBII5)oo;ggss-
"_Hy<.3k%QAh
KQR","_HHyy<.3kk%QQAAhh
KKQQRR"
"
B0^lsW4[V%","
BB0^llssWW4[VV%"
"%zc2H{HQN2,M I","%zzcc2HH{HHQQNN2,MM II"
P6w(,PP6ww(
"
s6l*[eO=Be~h'-Ve}","
ss6ll*[eeOO=BBee~hh'-VVee}"
`fh)dj{t4/5{h\g4,`ffhh)ddjj{tt4/5{hh\gg4
"91T-|=M2]d
f!{=.C0oO","91TT-|=MM2]dd
ff!!!{=.CC0ooOO"
1F)GzKi0,1FF)GGzzKKii0
"2%89y^f9z""g+4c","2%89yy^ff9zz""gg+4cc"
Rd#gQ*\XW!,RRdd#ggQQ*\XXWW!!!
Tsqb9rmaV<,TTssqqbb9rrmmaaVV<
#I/fPIe.9vy'vhM,#II/ffPPIIee.9vvyy'vvhhMM
v5yVSqVH>P,vv5yyVVSSqqVVHH>PP
"CVu
`HMw\f)+)yV{O	","CCVVuu
`HHMMww\ff)+)yyVV{OO	"
"o""","oo"""
"O%koH,r`u'[~-p`:H;
u","OO%kkooHH,rr`uu'[~-pp`:HH;
uu"
m=t,mm=tt
K9CJd2*IB0	0AzXUu+5,KK9CCJJdd2*IIBB0	0AAzzXXUUuu+5
=d\pP0M)@fuaJ]1;,=dd\ppPP0MM)@ffuuaaJJ]1;
J3 `q3)<,JJ3 `qq3)<
y|{,yy|{
=j!ulEoBM0);?>xx,=jj!!!uullEEooBBMM0);?>xxxx
`N8\w,`NN8\ww
e}q==l9CyaZ2r52,ee}qq==ll9CCyyaaZZ2rr52
yYT!~O]!ew},yyYYTT!!!~OO]!!!eeww}
"Ui43
a8>c","UUii43
aa8>cc"
"d5{=z>S|ecr/}""GYJ>]","dd5{=zz>SS|eeccrr/}""GGYYJJ>]"
PN0B[M>4S{5A}Jp,PPNN0BB[MM>4SS{5AA}JJpp
".miiBYr[gY;,""Y""",".mmiiiiBBYYrr[ggYY;,""YY"""
"t0}r+#A
~}q->P","tt0}rr+#AA
~}qq->PP"
