train
[788 146 744 -265 -536 164 493 -320 -36 882 -178 -82 -902 366 892 698 70 208 -738 764 887 242 960 146 -446 960 766 506 959],4
[-892 308 472 237 13 924 638 525 -915 294 366 -4 385 -850 915 -114 619 821],8
[-972 366 -526 350 790 616 -760 -40 958 -586 -356 976 -136 -570 690 674 104 -800 432 220 -242 -688 -592 -786 626 -602 -478 698 -662 408 30 -232 984 -950],0
[-858 -521 361 -369 -677 320 -271 342 355 -287 -841 223 -977 -579 -451 139 -469 633 261 -683 -595 611 27 684 -213 499 -731 -327 -651 -777 55 653 -233 -589 -83 377],32
[-674 -528 -870 -254 -18 106 -928 176 -14 780 -410 258 -182 875 271 42 -298 -986 392 -160 722 596 -734 550 -292 531 580 -440 -928 -269 -950 -176 928 -290 378 361],5
[381 198 -275 -825 -335 765 -621 473 -931 658 724 -107 -927 769 -154 423 679 112 -419 -783 -185 820 912 538 86 -129 327 495 -472 -504 -971 151 -219 -493 -659 -262 -385 -165 363 -283 531 795 858 967 -387 64 393 517 -574],34
[333 309 -716 -258 291 276 639 729 99 236 570 833 396 813 907 -563 -504 498 330 -635 -137 656 898 397 116 -807 325 295 852 422 -932 -527 -638 1 484 -676 -267 608 780 471 -498],20
[310 925 820 -684 202 58 555 364 16 -912 317 -883 -179 -850 -410 556 -488 94 600 -459 350 556 -437 466 -211 -111 319 737 624 -309],12
[977 195 715 -767 -547 -845 475 903 449 -439 627 311],12
[658 91 -91 468 412 744 -191 -747 -736 -765 395 -266 997 611 -203 155 -732 -353 -594 -205 -533 140 143 567 -891 50 -681 -381 -277 402 -725 -937 720 299 761 831 300 28 62 522 -732 -763 857 359 -166 -45 -411],29
[-119 -643 -667 -455 -941 -219 -479 489 645 677 842 -943 29 -681 961 -443 -323 420 -681 -671 -413 -929 101 -844 -96 -319 975 187 389 473 -100 -629],27
[-997 -248 349 506 927 -959 809 315 223 593 -815 291 -618 -621 -473 567 221 23 -341 203 -439 439 -25 -13 -849 882 -803 -648 955 704 484 -712 96 51 675 -351],27
[-152 828],0
[-409 637 198 384 142 -572 512 458 800 -368 74 190 340 -692 819 -517 297 152 -638 -34 226 -393 -95 -150],7
[685 86 -614 156 -808 -841 683 -105 252 407 557 111 -424 -210 885 -938 -408 231 -779 -454 526 902 343 -316 403],12
[873 -919 241 -273 919 -405 357 847 -19 -925 205 -635 -779 -635 -729 -515 -381 979 -167 -485 -359 631 -785 633 -57 545 69 629 123 412 761 -249 -813 -381 857 -983 257 715 -635 -383 297 -37 655],42
[291 73 -902 -715 -673 123 21 867 -669 -599 -27 -989 221 215 -788 -485 115 131 -449 -895 623 -981 57 659 857 867 -719 -503 -875 103 775 -969 897 -885],32
[408 -430 -940 -376 -566 434 -696 -496 546 -906 -524 243 184 962 -185 750 -650 -832 572 -820 336 96 822 -605 216 744 304 -690 761 446 -732 178 603 453 620 -134 31 -766 106 281],8
[-998 301 290 -697 -23 -949 374 767],5
[-590 -336 608 -530 854 -576 -460 968 -636 374 -416 370 -860 -600 406 -848 462 -634 984 266 -2 -382 -120 828 928 -932 285 -156 -746 -96 -154 -506],1
[623 -720 654 -701 582 -409 -848 -671],4
[152 -879 -309 -564 281 -320 -635 -429 943 -267 -723 209 -547 643 111 -435 -305 -391 -449 451 309 -841 695 -215 -27 81 -643 397 207 -849 -165 421 -995 951 -471 513 -941 -273 -947 767 -409 77 -25 361 -457 1 773 -208 243 -189],46
[240 624 511],1
[168 284 614 -552 -476 -670 622 92 -316 784 -314 222 15 30 458 656 -244 -224 -590 142 42 -680 184 290 -860 -148 -688 138 -500 972 424 580],1
[756 -827 -568 -755 489 -920 638 12 515 -634 -916 -18 -962 -952 -132 -734 752 289 -603 272 628 -838 -390 -650 -862 -695 -100 -960 977 170 -58 -559 268 826 530 -96 -786 -374 734 -30 -935 -550 950 680],10
[-856 -274 298 408 750 964 -421 144 966 -546 107 -971 746 -320 716 -336 758 368 890 92 141 -136 334 922 -780 -937 -560 -40 -226 932 -766 -202 -800 -350 584 -924 165 -900 252 -386 864 -402 -416 424 -764 -140 401 696],7
[142 228 117 66 -920 -202 -362 -263 630 254 -480 394 346 878 664 -778 162 734 764 -445 237 584 396 928 -355 322 -36 956 756 612 484 -466 32 695],6
[-843 501 789 844 7 -376 594 -868 700 -256 -300 544 249],5
[171 759 907 809],4
[-160 -162 -846 646 786 168 806 -831 -762 -556 74 590 814 668 402 -407 1000 692 -196 178 -116 921 333 706 -600 -940 804 -476 -284 -20 936 -271 340 558 400 910 -774 754 492 982 -646 -946 -718 769 -370 -851 924 -130 152],7
[526 -487 -243 451 -945 -190 -232 971 -565 878 172 -618 268 -342 -385 -574 644 912 -87],8
[-390 -143 944 120 768 -943 -739 -61 -451 -744 758 176 700 190 -888 772 426 598],5
[-14 222 71 705 528],2
[911 -559 641 757 -401 961 -815 -54 27 -509 127 -265 -231 -913 -393 103 512 -711],16
[-205 462 -987 270 546 226 917 352 120 288 -374 80 -428 -696 -538 302 -984 538 891 -885 734 348 -614 224 -901 -451 -410 -852 688 -516 144 -494 501 -308 256 -651 -342 -676 838 732],9
[514 758 590 2 -714 872 62 29 976],1
[407 235 -440 980 768 251 -215 -733 -846 -639 -790 658 -857 937 655 -377 -520 839 -132],11
[225 855 299 -604 -843 -607 -287 -517 505 477 -944 155 -785],11
[603 442 807 -237 565 295 -722 -203 -876 -677 943 777 -815 379 625 -866 349 -539 725 -765 460 953 -299 -644 -47 655 -671 -22 877 -303 -777 -507 -171 651 -111 -194 135],29
[-992 -938 182 44 -882 -51 686 600 761 -678 949 566 -699 404 -542 -890 -612 -323 -69 772 -526 -146 616 -578 -318 -929 268 602 789 -864 820 -805 -993 -758 834 -265 997],12
[-208 -624 -25 -829 863 535 -949 61 882 -229 542 -789 549 54 445 632 -383 -724 662 -629 148 739 155 244 900 217 804 876 15 815 -93 484 -879 644 180 -464 226 -159 -352 526 891 -826 126],21
[-86 -199 175 -730 -7 433 401 865 -509 894 473 327 -843 -31 277 37 581 -123 121 687 -777 -957 -315 -217 289 -833 -315 -545 510 849],26
[571 -976 830 -107 -403 -519 641 787 -357 -99 -893 425 771 -127],12
[429 -589 878 528 -558 -30 -328 -802 426 -524 55 140 -786 745 -973 -124 628 -950 -47 256 487 849 -786 -555 -744 -130 -664 128 470 -974 -356 -88 -592 644 -829 476 697 -588 -168 273 -115 200 -186 -32 -555 -270],14
[-532 370 358 842 436 244 840 596 380 -530 -304 790 -4 778 -346 -840 638 -356 514 784 -114 378 248 118 402 -564 -444 -772 -870 880 -632 -132 -496],0
[-468 598 841 936 958 -82 -720 -968 162 -70 658 -922 608 -260 158 952 381 194 -588 778 -782 -672 -236 -588 436 -370 288 -880 372 -112 -434 766 -975 811 -360 180 270 -332 19 214 -676 225],6
[658 276 168 -4 -892 954 -507 953 112 290 711 -792 -306 988 167 -855 213 78 709 238 136 279 -541 625 -876 -654 450 -333 -325 -57 234 -285 580 -611 -271 -76 332 -435 999 -4 -468 825 -2 -906 200 109 670 971 652 -192],21
[-417 -979 -537 973 348 609 731 -669 -17 563 -89 611 -104 787 -996 -177 729 -29 -474 373 839 488 121 -929 -270 277 -441 -313 -905 -845 -716 301 -289 -501 -371 -513 585 -115 -57 641 989 53 -957 635 -191 939],39
[500 344 -694 577 -582 -536 108],1
[-828 355 -700 -506 -160 -724 -200 946 -528 -264 -316 -888 -102 493 -804 514 -936 398 -570 -46 410 370 660 -470 470 286 322 -826 382 34 144 403 708 992 182 -599 -646 980 624 -708 88 -232],4
[-940 -40 705 900 -910 943 -344 -788 820 -788 568 658 684 -480 -282 896 694 -524 811 506 -678 -422 304 -48 -796 966 672 926 -431 -759 -684 -758 -852 896 224 -775 -46 -624],6
[-821 244 -782 -6 -772 779 -261 366 896 783 -906 -445 90 -858 -306 967 766 389 698 -261 46 -829 -429 242 886 -347 -244 110 275],12
[118 710 -398 -294 411 -235 651 264 803 377 -436 59 -642 -306 757 236 -588 -414 464 143 -436 738 612 -920 391 -652 500 -663 619 -979 113 -788 142 364 -491 -882 -58 278 424 488 164 580 291 -814 -764],15
[177 -911 -759 -439 105 -871 -794 -42 233 357 -432 -680 -876 -317 -332 -502 550 784 -523 -986 463 -908 -558 250 133 -4 -382 -995 -185 -619 184 930 -251 -468 -951 -363 -144 268 -425 147 -509 581 648 462 235 985 -292 772 -409],25
[-969 647 521 359 -431 625 910 304 963 77 630 -335 751 -351 953 519 -561 -761 558 -615 -70 -81 827 -931 357 -593 669 403 -231 438 -561 233 -53 749 607 -281 -441 -389 802 -956 -556 -793 135 847 739 423 -461],38
[399 423 -810 -244 -685 426 617 788 -203 -769 467 -453 397 447 459 -36 -279 -321 -462 880 334 275 -505 -727 -623 -271 661 -601 -219 1],22
[-936 -980 116 777 806 -616 320 682 194 902 -646 -43 887 -132 -922 -792 764 -274],3
[306 -692 62 -352 -256 -780 924 -236 -966],0
[699 -490 -131 673 838 580 -616 127 738 302 808 246 661 -780 -36 -28 548 -127 555 -210 -712 152 187 260 -656 -94 -944 -58 -662 553 -938 148 474 406 -97 -38 -40 278 -458 692 241 -392 164 -940 86 729 -788 411],13
[287 879 97 85 -105 -5 -609 145 209 -451 -585 311 887 13 472],14
[-506 663 -527 727 -502 49 329 967 -949 66 444 -897 -830 -651 -475 605],11
[889 742 709 -331 -565 -597 -73 -399 -457 836 -35 892 460 884 693 -522 29 -246 929 -615 -704 -441 -370 669 -252],15
[877 -467 -230 -589 540 -487 992 -758 23 71 821 -31 403 809 -920 161 -815 80 401 -481 -589 -777 91 4 967 283 -523 -634],20
[-945 628 535 398 867 159 -947 -809 80 851 13 158 -190 508 -613 -303 828],10
[-977 907 -201 809 257 -582 -575 -951 -441 675 -825 -567 -95 611 -931 -167 43],16
[966 -445 941 -958 851],3
[417 606 -22 -645 767 -384 -425 685 -766 930 39 -694],6
[876 -934 831 -96 224 -76 -352 856 620 -644 -402 748 484 -100 -428 -426 48 22 782 128 -456],1
[-571 -219 -629 -750 -197 -815 -681 368 -105 -33 -527 -799 -669 -13 -652 -319 936 915 -613 499 437 291 721 641 559 681 494 -723 -229 359 915 -935],27
[-249 704 -129 -317 -279 -810 807 -182 313 -745 -457 -819 -329 545 -688 -772 275 -159 959 703 -539 997 -119 422 -628 -701 -328 -623 425 337],22
[-652 -533 -763 877 765 -341],5
[-861 869 749 953 289],5
[-614 -436 -34 -862 -504 -352 -998 -768 660 -580 -136 22 -752 -504 -280 474 366 -920 114 -654 -100 -252 36],0
[-347 97],2
[270 640 -988 828 174 -764 -602 -630 -746 -968 -784 414 990 186 -464 -542 -274 -818 -258 622 938 -112 168 210 502 846 -760 -28 944 -166 -738 628 124 996 690 96 -950 -374],0
[-732 336],0
[-551 -70 957 40 -150 578 610 -854 -812 436 -690 16 142 644 444 930 155 345 166 122 -270 -274 838 573 87 -388 122],6
[-759 263 113 -415 255 303 621 -787 -833 785 -937 -457 -469 959 -541 189 77 -621 -463 -733 -585 733],22
[604 121 804 617 -637 500 -733 -691 -227 730 -8 -345 82 -913 941 152],9
[337 32 806 937 -432 173 31 -792 -17 -565 836 395 619 169 -46 -34 446 621 379],11
[220 716 878 -392 812 -12 -492 684 980 -802 222],0
[-910 -154 252 -802 -28 802 -966 -50 840 860 -528 -46 -696],0
[517 95 191 727 908 -837 849],6
[1000 -607 -562 -793 486 -985 -507 149 -533 143 -787 -215 -881 335 -43 -231 -558 331 483 163 863 -693 -23 897 -425 -207 789 557 -137 411 -859 -250 -861 -815 -84 351 -801 -85 -103 -447],34
[-922 590 811 110 -522 689 567 -871 822 183],5
[198 -123 812 -154 -133 -370 -493 977 513 659 -393 176 599 -779 -79 410 -289 -35 489 -332 241 325 389 -501 689 629 -592 709 3 519],22
[-935 -181 -73 903 -822 -359 816 -883 -768 -717 -764 -929 962 144 -724 -397 980 750 -58 -771 47 -344 -780 -867 -689 13 -775 950 -599 -364 -403 256 423 440 -627 299 628 24 283 -112 808 -9 -646 904 279 -799 -857 -894 944],25
[-259 -227 -575 -67 833 359 239 517 -577 -417 -193 553 643 679 -679 81],16
[-10 -48 -770 -842 -238 130 708 -28 767 -798 -957 933 570 52 302 907],4
[595 -873 261 -568 -884],3
[211 563 -118 -60 -576 -577 103 -778 -276 -858 30 -853 987 -146 260 909 -950 258 6 -268 -324 -105 986 554 390 724 -26 768 482 453 -967 -418 668 751 -388],11
[-837 773 391 -63 555 -735 -131 13 103 351 261 673 234 -457 289 -319],15
[-854 -20 154 -220 -301 24 -712 566 -185],2
[-302 319 -414 -781 -944 575 -41 867 927 635 -971 983],9
[-832 -950 768 946 890 198 546 104 -310 320 442 890 -24 64],0
[874 -67 658 -18 -628 -598 -729],2
[-500 752 266 252 121 -898 493 -425 -369 -296 -720 -126 611 -298 270 684 -853 -648 -374 134 542 -908 56 151 -918 284 -682 -399 280 888 49 24 920 890 -526 936 -763 -798 -96],10
[-86 283 -595 -12 -396 -19 -266 -545 -743 330 -537 -596 157 221],8
[888 -112 -550 374 585 940 313 663 -235 43 -103 -234 654 142 -503 -567 824 724 751 -305 -52 -904 -546 -435 -214 -178 -197 449 -145 -836 -224 108 128 352 563 616 906 64 -768 -256 -758 -237 747 849],18
[-381 -269 -229 -902 -481 -499 -361 99 -232 607 912 -79 -361 -261 -435 -17 -789 983 -603 -310 561 995 -319 -913 819 843 -227 897 -224 974 -523 -882 53 39 291 412 436 -45 639 94 281],31
[44 265 -188 613 -82 490 -58 649 -186 141],4
[99 589 -483 705 227],5
[304 598 -822 -653 626],1
[-822 -188 -24 -512],0
[61 -108 551 -180 -285 -59 -860 196 330 -872 168 827 -764 428 457 975 848 -983 -746 -258 -950 415 436 -988 -438 460 -868 -463 484 -90],10
[-193 -725 33 29 997 -431 427 620 -355 -904 -666 723 -989 86 -670 431 -21 695 -810 -826],13
[390 725 -317 640 -200 -928 814 800 992 625 -429 286 814 54 634 -244 -368 134 -484 492 796 -710 212 -146 222 -891 16 310 -964 912 -950 55 192 496 -683 -130 924 220 484 442 39 833 -104 -620],9
[-252 -654 530 -512 -81 270 -292 -136 190 102 -704 -380 -822 140 -536 632 114 -836 538 -602 -50 -466 -576 -340 66 830 818 200 758 -462 406 -804 -549 -4 -670 266 454],2
[-918 748 -454 560 494 -606 90 822 -802 -450 -942 836 372 676 544 484 960 684 742 974 -350 626],0
[-418 -967 691 618 -402 734 801 -61 -525 784 -623 -217 -263 -870 462 194 -703 731 -503 -223 -457 -691 -385 -824 -759 -30 -26 -176 -752 -206 607 695 523 -48 579 104 723 933 35 303 947 -480 -58 317 945 -860 241 -544],28
[-921 801 -733 931 -547 941 -201 -521 -629 -969 -115 -851 519 887 -111 279 -921 -239 -589 680 353 -240 -617 -357 -302 -811 946 -910 923 -831 -838 105 725],27
[-412 -630 442 -480 558 -871 -434 -88 -300 -172 802 -163 -777 -875 726 -536 822 334 416 762 788 -688 -475 -782 -314 96 94 -440 -698 -356 398 426 546 706 458 919 104 357],7
[-351 -486 5 777 733 814 269 11 -999 132 264 -180 109 -933 627 -136 685 459 33 132 925 794 -953 405 937 -649 856 743 -221 -387 636 -602 495 312 105 -4 557 0 150 -915 979 71 -542 736 583 -94 -490 8 -574],28
[931 967 -999 -797 357 583 635 -867 307 297],10
[-475 542 -410 -480 -908 775 869 -493 -234 -727 775 776 -822 647 579 -633 559 -996 937 -760 640 -982 490 -903 542 -62 358],12
[-887 132 -583 433 -988 632 -22 -676 618 -576 640 332 -534 -68 -16 114 -640],3
[362 -74 -126 384 -326 764 521 -436 889 110 935 10 -807 114],4
[613 -496 -541 -205 -393 199 492 561 467 363 892 437 -565 -264 -872 -300 803 -111 57 -651 583 -388 -427],16
[196 462 394 -640 -6 982 314 -24 -828 162 789 -890 -428 352 -486 372 244 126 -169 228 -542 207 302 -136 -243 863 -848 -46 -198 -374 624 -207 282 -2 432 460 -436 50 310 -104 905 -324 -362 418],7
[-96 -134 -347 -231 -229 -643 577 -802 338 -868 984 584 246 298 670 -386 652 -64 -196 -676 10 434 222 -254 -389 29 750 -723 -287 -352 -182 320 314 614 283 -240 -458 -525 656 -135 -430 -424 923 -208 164],13
[626 106 196 -742 -828 -864 -742 -424 986 -482 384 -372 348 300 590 368 -594 -36 -220 222 552 60 -868 -798 -82 -86 850 -960 540 770 -414 -536 -310 350 -854 -570 -326 870 234 -422 888 462 654 -54 -514 -946 -672 -486],0
[-375 -258 -57 348 -82 -988 592 -738 -814 700 -820 997 -236 -16 -25 686 54 -616 692 -488 502 -170 -765 -984 -720 195 -434 -536 164 626 668 -100],6
[956 -266 -84 -722 -842 578 -2 408 -42 -844 630 -912 430 596 -50 -160 -666 -928 728 60 -342 -168 -354 764 -212 -344 760 774 328 -370],0
[-905 832 -14 404 -186 330 -906 198 -629 764 -376 828 -74 -28 70 -718],2
[-983 58 -241 -483],3
[622 420 -574 426 739 68 344 -338 670 -540 20 565 -240 200 938 534 186 174 723 -87 -222],4
[836 843 812 -754 952 610 -836 -494 58 -826 -615 -845 -793 -551 181 403 810 287 367 -446 -991 -755 -559 635 -544 610 -606 123],14
[703 -699 -459 221 -817 211 -121 -777 -849 -817 295 457 267 355 -809 263 -273 521 -555 385 441 -469 783 -971 595 -775 111 775 241 -57],30
[95 905 708 780 -990 -173 297 210 963 495 564 972 -257 587 321 198 148 -380 -119 -387 -304 -225 -295 -304 -341 -381 -246 463 133 -777 -339 -211 -543 3],22
[358 -620 586 -518],0
[372 862 252 588 -932 40 324 797 -994 -907 -534 611 -734 286 -417 294 748 -232 -336 -554 -492 -612 -868 -266 208 -212 542 271 -894 -84 -352 -900 -614 769 -312 24 -680 -554],6
[-344 296 951 -295 205 -925 148 -663 -716 882 -146 350 -177 -938 -681 -779 494 269 -18],9
[-490 130 -445 672 108 -857 -798 826 -176 -684 -717 -815 123 485 562 -455 822 -736 603 934 324 922 762 433 942],9
[-541 761 -567 -907 -483 -431 -875 811 -70 866 955 -733 851 488 -140 14 800 -732 -951 -562 918 -221 -270 269 -600 -81 698 611 -983 -123 172 509 -159 -243 777 -162 939 543 581 -780 713],26
[-247 -275 -843 937 -535 -487 149 -859 657 821 -720 865 -533 449 671 -785 -927 -925],17
[-696],0
[-654 -704 200 -266 30 -478 344 -36 -198 -793 800 -230 -324 -664 642 710 -48 -236 44 -550 898 509 314 -190],2
[-508 -556 681 -92 -917 985 228 879 -212 -460 -397 -382 -95 413 87 928 -942 -306 -961 397 691 145 -588 445 -620 -517 -64 -709 -958 -578 192 -904 290 -903 604 -262],16
[-210 640 -389 653],2
[-595 -50 -999 -337 59 137 777 853 425 -542 586 405 387 227 -361 -937 341 313 -733 155 -363 -409 -929 628 -221 -546 634 -993 695 587 -857 -343 -923 509 639 503 512 -495 -165 983],33
[-674 -673 -1 -119 -201 -885 671 917 202 -129 -589 -77 -35 125 217 -557 -707 85 647 -559 227 793 370 979 -203 -295 783 -387 -719 653 -963 -575 -405 -472 544 -355 691 -91 -933 -871 -603 -243 -489 -75 183],40
[225 955 845 695 -873 -712 -81 -401 -114 495 -451 780 -547 -774 467 822 -294 198 266 396 -782 219 -488 509 433 946 773 804 -659 82 40 89 515 341 -73 -183 212 376 -680 -460 -814 163 799 -850 -327 563 -150 961 -352 279],27
[-466 359 -859 -324 -643 493 179 -73 620 836 484 295 296 -539 684 -388 -909 -26 -651 -659 814 243 883 931 -503 -675 331 670 262 439 -216 867 -781 -590 89 523 -630 -810 27 505 -927 -269 -387 157 -320 723 -971],30
[-894 -289 -500 -406 808 498 -676 354 -80 -808 340 828 162 -780 -762 666 -476 -728 -806 -418 -178 -912 983 -148 664 736 -701 814 494 470 504 -734 -606],3
[820 402 850 926 -258 398 -126 424 852 -746 -364 -522 -864 544 356 -408 544 302 -342 748 992 -252 610 342 274 978],0
[633 951 -189],3
[-167 868 -525 -3 562 682 806 726 625 -958 -262 928 312 359 620 -941 819 -990 8],7
[938 497 -805 -27 -145 702 539 435 -637 -310 -851 581 -394 -973 -662 -741 459 778 573 -129 -753 359 -561 -359 -4 -876 -816 -639 243 -919 -813 225 678 -349 702 717 -462 631 -444 103 583 -327 -120 -325 -587 711],32
[-765 -269 641 63 684 93 -200 481 -577 -405 -481 806 793 399 -105 -719 -156 945 149 -483 41 537 -413],19
[-962 -468 -381 544 -982 -147 100 82 -630 490 -691 -570 -618 -978 -426 538 722 708 -830 -806 -806 -836 314 205 -291 736 -318],5
[349 647 -85 791 587 -867 525 627 281 -379 250 -329 401 701 -383 687 467 -187 547 -351 -721 -871 761 943 436 178 -625 -625 -881 -604 753 293 611 362 -455 -138 392 -353 397 411 -68 -812 -124 40 393 -833 545],36
[-88 -433 421 -600 -978 462 983 -547],4
[506 635 626 732 7 -741 -111 -605 569 -813 669 -799 427 594 -161 853 120 -221 517 -405 -841],16
[389 937 729 383 -543 399 -147 977 67 -515 -113 885 -841 -117 -881 341 17 -813 -643 -189 -373 979 551 -759],24
[-234 115 589 621 145 -890 653 -547 371 -615 978 -411 -444 153 -374 -391 -857 316 965 -979 -54 21 446 47 -579],17
[191 421 -807 290 384 -738 -657 -276 -546 -673],5
[448 790 -882 518 192 -609 -892 -170 494 -584 -586 -742 -152 238 -952 712 -746 -669 -532 78 -983 204 -510 184 -260 931 960 -648 -742 806 390 275 -790 -970 513 147 -348 -413 -529 656 -748 -852 -230 662 788 -888 -996],9
[532 366 672 -396 -224 -730 -154 12 -472 452 160 -290 -615 -500 144 -81 660 748 -563 -72 -354 -454 -34 -344 93 522 -438 731 173 -300 -102 -136 -826 898 -222 -580 696 762 -144],6
[-764 -332 508 438 -616 902 -559 714 -113 426 -844 -722 411 -392 43 896 234 -222 -668 915 962 -420 -368 180 -962 512 -723 896 19 -763 -921 -768 -579 434],10
[13 87 -561 -37 -169 -945 835 259 -627],9
[-744 -471 911 -184 976],2
[247 857 941 743 -713 -263 611 853 -565 -239 -869 -604 919],12
[-871 -109 977 -19 581 505 819 317 -685 155 -415 885 -749 386 747 -835 939 523 866 -781 -623],19
[-626 -83 -738 -510 -18 371 141 166 -100 711 258 -966 595 -386 -307 -974 155 -747 -853 -96 747 -91 -614 150 393 -728],12
[173 -47 169 243 -589 -821 -838 521 487 131 -305 709 705 -569 404 -315 115 -85 775 239 -5 -221 299 641 31 515 587 -519],26
[-321 -570 -779 493 999 771 957 -510 535 345 -433 -721 -149 -483 43 957 -959 375 95 -577 629 -359 -491 -593 -457 -309 141 603 351 -271 -379 -525 -812 401 -257 -731 473 267 486 73 -951 961 871 845 -237 -9],42
[-124 366 -672 -255 -434 -882 -760 570 -744 -530 330 -578 308 -486 58 -670 220 -180 -618 -572 654 -726 -158 -875 -734 -560 83],3
[265 133 -584 669 -725 -612 576 -22 267 -20 -79 411 900 292 -938 -585 -646 27 -249 651 -101 115 97 891 374 884 528 533 -948 -671],17
[164 484 -690],0
[-164 980 856 -278 957 988 -264 -582 -680 -830 438 322 -702 -586 992 544 18 792 -504 -948 -564 -174 -494 820 826 902 -800 -550 -506 564 -854 858 -116 -242 734 932 552 646],1
[-718 -136 -430 -383 366 432 -997 788 510 -936 -350 -594 -664 437 946],3
[-378 -458 -536 -314 38 -549 265 -652 -23 561 -210 -434 -628 -152 258 -978 -598 -974 344 -612 -824 102 856 -398 -943 -174 432 28 -784 544 -593 80 808 -942 562 90 -617 -830 203 304 -654 -368 -286 -524 -466 662 -392],8
[-794 -32 668 -6 826 386],0
[600 8 650 671 727 -990 -546 -615 -359 -728 -393 770 -433 0 -47 676 -918 -781 829 331 -56 774 248 -779 313 335 -121 987 315 -565 -966 -186 -875 355 794 -231 321 122 31 261 -526 -969 276 466 -241 -881 -89 -502 154 423],28
[236 -748 -800 668 -696 -498 -430 516 2 658 758 -734 338 -56 -622 -534 -962 -100 -850 -352 172 -308],0
[-167 767 -329 -617 -49 -309 -751 39 253 -131],10
[124 626 -985 -576 674 270 -469 -496 -378 -932 -550 714 -52 967 322 -928 -466 328],3
[-741 -249 -895 525 635 -73 -303 417 -495],9
[744 756 836 -380 560 112 -244 -357 -580],1
[526 -325 814 -681 -813],3
[-224 135 710 795 846 -234 -295 996 377 -708 -626 448 462 893 -959 -89 945 -428 919],9
[-408 -122 -284 -618 -172 642 510 -646 812 -112 858 -242 656 542 346 459 856 426 644],1
[-553],1
[362 682 -298 630],0
[-534 -861 753 -711 -824 -160 427 430 131 -46 -584 -618 762 -538 -203 653 -238 785 709 -229 223 -166 -57 -681 -243 -690 273 131 -347 117 934 -524 172 59 213 729 -765 682 659 -499 592 506 -651 -370 -759 -379 835 -167 -106 -640],29
[326 947 673 -762 296 242 -678 681 892 680 954 -306 332 705 926 -156 283 -85 116 798 -423 29 -716 922],8
[626 -243 -663 -963 -421 735 -461 208 650 -442 843 -214 152 -387 -478 -567 286 395 -19 -440],11
[-409 206 -900 -270 -179 862 658 288 -783 786 709 716 -658 -47 248 607 -968 -668 40 22 -835 618 -477 -83 -418 -11 813 884 970 523 818 -912 -68 186 622 628 -232 -670 918 571 857 -695 803 -245 616 99 -813 -326],19
[618 -75 -547 -620 -888 -358 -542 -367 -538 -18 319 312 824 -266 -659 -444 -110 -680 -812 410 618 -628 444 -354 812 769 746 -332 -58 472 -892 -592 -482],6
[370 -584 -729 -660 123 -703 -983 -333 -946 974 720 94 -299 657 954 -27 -384 141 -685 -687 219 913 434 811 -805 -339],16
[-196 436 -612 -704 614 -878 -888 70 -602 -324 -328 -930],0
[-668 -381 533 -46 966 394 6 -454 630 482 958 -174],2
[737 -29 521 -899 251 31],6
[-96 -840 -861 -233 288 34 -670 -604],2
[-376 199 620 678 268 -690 -286 977 137 731 -690 -975 931 357 -93 415 418 -490 591 -599 -658 -246 129 -930 54 996 -263 116 -655 -665 -142 901 927 -396 -521 -407 -372],19
[-775 -164 576 -950 -81 32 951 -425 -165 907 -680 -199 380 118 -29 253 220 449 789 -961 -782 -640 545 -232 -21 4 155 -512 -453 -712 -451 -507 -844 -905 -308 -395 630 35 -517 629 116 -489 -768 -439 -18],25
[-398 -170 880 440 -767 464 -136 387 752 106 -774 -616 -788 18 -488 790 498 96 978 -258 -222 348 142 -350 533 343 -938 -280 674],4
[202 -816 -824 906 -904 60 846 20 640 -722 904 806 560],0
[-850 -354 991 -750 499 0 436 -954 501 257 772 10 -844 634 792 -426 782 -779 -187 338 945 32 692 -12 954 868 -466 486 -820 412 -108 -500 -195 372 762 -99 -770 122 520 -626 774 -510 234 -828 60],9
[-137 575 283 -685 249 109],6
[156 -348 -411 600 -788 -456 666 706 -430 1000 890 520 806 -572 396 -676 -164 -488 -632 137 -515 625 42],4
[-675 -844 268 -844 -270 638 -449 941 770 -242 149 -542 -878 -947 -776 -672 20 -887 -798 522 -752 -63 -800 -464 862 -750 122 -337 -306 -910 26 597 -933 -855 534 -746 746 432 866 701],12
[222 342 188 160 826 -154 406 722 -984 172 -774 340 -907 626 852 -604 184 164 -126 298 -332 -84 -228 542 574 -248 952 -590 -174 24 700 -356 102 328 594 168 -103],2
[741 -437 -183 -305 829 571 -609 241 197 799 33 -603 379 163 777 -597 -797 17 -309],19
[-27 -943 -558 -765 -825 699 -598 135 67 -906 -169 -377 558 -262 803 356 -623 855],12
[-794 760 -376 698 34 -866 -628 -658 836 -826 -946 280 -302 282 432 906 -672 -806 -22 450 -304 794 -444 854 -696 -856 -144 -298 346 -926 350 -914 -346 -368 634 48 306 -758 -968 -822 -72 148 -628 -304 -100 -408],0
[-900 -22],0
[-642 -937 -376 701 630 -530 80 -696 -692 -524 58 -63 669 -861 -593 197 -660 92 -536 657 -402 144 -350 703 -648 418 -288 -324 956 132 -342 894 -599 405 474 -723 645 -298 -869 -255 -760],15
